"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","SOLAR(MW)","TCL(MW)"
"USEP","03-Mar-2024","35","137.33","0.00","6317.193","116.40","0.000"
"USEP","03-Mar-2024","36","140.65","0.00","6374.552","68.24","0.000"
"USEP","03-Mar-2024","37","146.31","0.00","6416.379","38.04","0.000"
"USEP","03-Mar-2024","38","159.56","0.00","6517.767","29.03","0.000"
"USEP","03-Mar-2024","39","171.51","0.00","6604.742","11.26","0.000"
"USEP","03-Mar-2024","40","178.37","0.00","6636.436","0.00","0.000"
"USEP","03-Mar-2024","41","169.19","0.00","6636.769","0.00","0.000"
"USEP","03-Mar-2024","42","183.06","0.00","6656.033","0.00","0.000"
"USEP","03-Mar-2024","43","182.67","0.00","6647.852","0.00","0.000"
"USEP","03-Mar-2024","44","159.67","0.00","6567.930","0.00","0.000"
"USEP","03-Mar-2024","45","154.50","0.00","6440.106","0.00","0.000"
"USEP","03-Mar-2024","46","140.81","0.00","6317.337","0.00","0.000"
"USEP","03-Mar-2024","47","127.53","0.00","6194.290","0.00","0.000"
"USEP","03-Mar-2024","48","123.42","0.00","6096.873","0.00","0.000"
"USEP","04-Mar-2024","1","123.41","0.00","6009.640","0.00","0.000"
"USEP","04-Mar-2024","2","122.71","0.00","5918.520","0.00","0.000"
"USEP","04-Mar-2024","3","112.44","0.00","5790.487","0.00","0.000"
"USEP","04-Mar-2024","4","101.59","0.00","5684.681","0.00","0.000"
"USEP","04-Mar-2024","5","102.57","0.00","5644.653","0.00","0.000"
"USEP","04-Mar-2024","6","98.77","0.00","5601.155","0.00","0.000"
"USEP","04-Mar-2024","7","100.17","0.00","5577.632","0.00","0.000"
"USEP","04-Mar-2024","8","96.44","0.00","5539.229","0.00","0.000"
"USEP","04-Mar-2024","9","96.71","0.00","5547.693","0.00","0.000"
"USEP","04-Mar-2024","10","100.19","0.00","5565.138","0.00","0.000"
"USEP","04-Mar-2024","11","100.19","0.00","5661.203","0.00","0.000"
"USEP","04-Mar-2024","12","122.70","0.00","5841.932","0.00","0.000"
"USEP","04-Mar-2024","13","105.77","0.00","6042.680","0.00","0.000"
"USEP","04-Mar-2024","14","123.89","0.00","6236.480","0.00","0.000"
"USEP","04-Mar-2024","15","133.35","0.00","6452.650","0.70","0.000"
"USEP","04-Mar-2024","16","191.41","0.00","6689.362","8.21","0.000"
"USEP","04-Mar-2024","17","554.42","0.00","6944.039","17.35","0.000"
"USEP","04-Mar-2024","18","693.16","0.00","7065.700","52.28","0.000"
"USEP","04-Mar-2024","19","693.36","0.00","7121.061","110.72","0.000"
"USEP","04-Mar-2024","20","555.15","86.65","7028.279","256.30","11.000"
"USEP","04-Mar-2024","21","554.68","2.05","7004.718","331.68","12.500"
"USEP","04-Mar-2024","22","687.01","3301.49","7080.268","310.82","1.500"
"USEP","04-Mar-2024","23","693.41","2.13","7111.721","280.17","11.000"
"USEP","04-Mar-2024","24","555.59","683.03","7046.142","308.18","11.000"
"USEP","04-Mar-2024","25","310.34","0.00","6910.283","422.47","0.000"
"USEP","04-Mar-2024","26","310.16","0.00","6889.598","464.35","0.000"
"USEP","04-Mar-2024","27","555.67","0.00","7040.716","339.05","0.000"
"USEP","04-Mar-2024","28","323.91","0.00","6949.626","434.91","0.000"
"USEP","04-Mar-2024","29","555.28","0.00","7040.855","385.05","0.000"
"USEP","04-Mar-2024","30","564.66","0.00","7090.475","335.07","0.000"
"USEP","04-Mar-2024","31","452.25","0.00","6991.309","419.07","0.000"
"USEP","04-Mar-2024","32","310.75","0.00","6941.852","440.53","0.000"
"USEP","04-Mar-2024","33","489.91","0.00","7085.953","311.41","0.000"
"USEP","04-Mar-2024","34","693.37","0.00","7238.020","171.25","0.000"
"USEP","04-Mar-2024","35","693.50","0.00","7286.870","76.62","0.000"
"USEP","04-Mar-2024","36","554.94","0.00","7189.711","67.45","0.000"
"USEP","04-Mar-2024","37","505.90","0.00","7146.756","45.47","0.000"
"USEP","04-Mar-2024","38","555.19","0.00","7166.824","22.82","0.000"
"USEP","04-Mar-2024","39","555.65","0.00","7183.439","6.11","0.000"
"USEP","04-Mar-2024","40","502.09","0.00","7137.427","0.00","0.000"
"USEP","04-Mar-2024","41","439.32","0.00","7076.062","0.00","0.000"
"USEP","04-Mar-2024","42","412.57","0.00","7017.327","0.00","0.000"
"USEP","04-Mar-2024","43","526.59","0.00","6950.515","0.00","0.000"
"USEP","04-Mar-2024","44","310.37","0.00","6776.943","0.00","0.000"
"USEP","04-Mar-2024","45","188.55","0.00","6631.918","0.00","0.000"
"USEP","04-Mar-2024","46","158.15","0.00","6485.105","0.00","0.000"
"USEP","04-Mar-2024","47","132.90","0.00","6331.616","0.00","0.000"
"USEP","04-Mar-2024","48","99.43","0.00","6025.906","0.00","0.000"
"USEP","05-Mar-2024","1","81.36","0.00","5720.579","0.00","0.000"
"USEP","05-Mar-2024","2","65.26","0.00","5609.564","0.00","0.000"
"USEP","05-Mar-2024","3","88.09","0.00","5678.563","0.00","0.000"
"USEP","05-Mar-2024","4","85.77","0.00","5599.560","0.00","0.000"
"USEP","05-Mar-2024","5","88.09","0.00","5558.344","0.00","0.000"
"USEP","05-Mar-2024","6","84.04","0.00","5521.938","0.00","0.000"
"USEP","05-Mar-2024","7","85.75","0.00","5499.534","0.00","0.000"
"USEP","05-Mar-2024","8","69.78","0.00","5461.444","0.00","0.000"
"USEP","05-Mar-2024","9","84.02","0.00","5483.192","0.00","0.000"
"USEP","05-Mar-2024","10","85.74","0.00","5507.883","0.00","0.000"
"USEP","05-Mar-2024","11","91.03","0.00","5602.790","0.00","0.000"
"USEP","05-Mar-2024","12","99.61","0.00","5771.736","0.00","0.000"
"USEP","05-Mar-2024","13","95.19","0.00","5965.496","0.00","0.000"
"USEP","05-Mar-2024","14","111.36","0.00","6140.385","0.00","0.000"
"USEP","05-Mar-2024","15","120.09","0.00","6342.242","1.08","0.000"
"USEP","05-Mar-2024","16","154.02","0.00","6570.757","9.77","0.000"
"USEP","05-Mar-2024","17","181.75","0.00","6806.191","18.61","0.000"
"USEP","05-Mar-2024","18","201.87","0.00","6926.759","51.42","0.000"
"USEP","05-Mar-2024","19","202.84","0.00","6950.764","121.25","0.000"
"USEP","05-Mar-2024","20","182.64","0.00","6906.287","210.37","0.000"
"USEP","05-Mar-2024","21","203.65","0.00","6981.607","215.74","0.000"
"USEP","05-Mar-2024","22","169.33","0.00","6866.781","348.40","0.000"
"USEP","05-Mar-2024","23","141.49","0.00","6767.952","440.61","0.000"
"USEP","05-Mar-2024","24","128.63","0.00","6734.668","436.07","0.000"
"USEP","05-Mar-2024","25","167.70","0.00","6764.369","394.48","0.000"
"USEP","05-Mar-2024","26","202.77","0.00","6864.952","321.77","0.000"
"USEP","05-Mar-2024","27","168.31","0.00","6755.343","473.90","0.000"
"USEP","05-Mar-2024","28","202.79","0.00","6882.570","385.71","0.000"
"USEP","05-Mar-2024","29","201.77","0.00","6883.092","393.18","0.000"
"USEP","05-Mar-2024","30","310.71","0.00","7068.418","213.59","0.000"
"USEP","05-Mar-2024","31","308.72","0.00","7045.442","189.30","0.000"
"USEP","05-Mar-2024","32","303.50","0.00","7024.986","191.03","0.000"
"USEP","05-Mar-2024","33","362.95","0.00","7106.250","93.36","0.000"
"USEP","05-Mar-2024","34","308.84","0.00","7031.606","146.29","0.000"
"USEP","05-Mar-2024","35","303.55","0.00","7001.890","117.07","0.000"
"USEP","05-Mar-2024","36","202.80","0.00","6929.373","59.59","0.000"
"USEP","05-Mar-2024","37","201.80","0.00","6874.434","43.01","0.000"
"USEP","05-Mar-2024","38","203.63","0.00","6899.662","26.14","0.000"
"USEP","05-Mar-2024","39","302.58","0.00","6953.641","6.46","0.000"
"USEP","05-Mar-2024","40","294.32","0.00","6937.469","0.00","0.000"
"USEP","05-Mar-2024","41","261.93","0.00","6888.758","0.00","0.000"
"USEP","05-Mar-2024","42","201.90","0.00","6844.366","0.00","0.000"
"USEP","05-Mar-2024","43","192.61","0.00","6771.332","0.00","0.000"
"USEP","05-Mar-2024","44","161.71","0.00","6606.720","0.00","0.000"
"USEP","05-Mar-2024","45","127.72","0.00","6467.327","0.00","0.000"
"USEP","05-Mar-2024","46","123.45","0.00","6310.558","0.00","0.000"
"USEP","05-Mar-2024","47","120.24","0.00","6168.749","0.00","0.000"
"USEP","05-Mar-2024","48","101.16","0.00","6045.091","0.00","0.000"
"USEP","06-Mar-2024","1","99.25","0.00","5935.124","0.00","0.000"
"USEP","06-Mar-2024","2","90.11","0.00","5821.749","0.00","0.000"
"USEP","06-Mar-2024","3","84.63","0.00","5700.148","0.00","0.000"
"USEP","06-Mar-2024","4","84.03","0.00","5624.584","0.00","0.000"
"USEP","06-Mar-2024","5","83.01","0.00","5571.882","0.00","0.000"
"USEP","06-Mar-2024","6","75.31","0.00","5520.949","0.00","0.000"
"USEP","06-Mar-2024","7","83.82","0.00","5506.089","0.00","0.000"
"USEP","06-Mar-2024","8","66.46","0.00","5476.264","0.00","0.000"
"USEP","06-Mar-2024","9","68.27","0.00","5483.674","0.00","0.000"
"USEP","06-Mar-2024","10","80.23","0.00","5516.312","0.00","0.000"
"USEP","06-Mar-2024","11","85.12","0.00","5602.701","0.00","0.000"
"USEP","06-Mar-2024","12","106.30","0.00","5788.186","0.00","0.000"
"USEP","06-Mar-2024","13","97.80","0.00","5966.763","0.00","0.000"
"USEP","06-Mar-2024","14","112.22","0.00","6155.504","0.00","0.000"
"USEP","06-Mar-2024","15","123.43","0.00","6347.848","1.22","0.000"
"USEP","06-Mar-2024","16","162.50","0.00","6573.769","10.88","0.000"
"USEP","06-Mar-2024","17","175.35","0.00","6787.504","20.86","0.000"
"USEP","06-Mar-2024","18","175.59","0.00","6867.914","82.96","0.000"
"USEP","06-Mar-2024","19","175.49","0.00","6901.009","142.78","0.000"
"USEP","06-Mar-2024","20","175.49","0.00","6873.316","246.68","0.000"
"USEP","06-Mar-2024","21","161.51","0.00","6828.179","322.03","0.000"
"USEP","06-Mar-2024","22","127.72","0.00","6745.319","447.39","0.000"
"USEP","06-Mar-2024","23","123.67","0.00","6665.535","548.95","0.000"
"USEP","06-Mar-2024","24","118.25","0.00","6611.338","553.63","0.000"
"USEP","06-Mar-2024","25","112.54","0.00","6530.466","631.53","0.000"
"USEP","06-Mar-2024","26","118.31","0.00","6586.443","603.22","0.000"
"USEP","06-Mar-2024","27","132.95","0.00","6751.541","512.80","0.000"
"USEP","06-Mar-2024","28","135.49","0.00","6785.849","486.20","0.000"
"USEP","06-Mar-2024","29","125.72","0.00","6724.286","558.64","0.000"
"USEP","06-Mar-2024","30","126.21","0.00","6752.073","549.37","0.000"
"USEP","06-Mar-2024","31","181.24","0.00","6991.215","321.66","0.000"
"USEP","06-Mar-2024","32","311.17","0.00","7199.085","140.63","0.000"
"USEP","06-Mar-2024","33","311.11","0.00","7211.420","130.54","0.000"
"USEP","06-Mar-2024","34","311.04","0.00","7226.072","78.94","0.000"
"USEP","06-Mar-2024","35","404.91","0.00","7140.578","96.05","0.000"
"USEP","06-Mar-2024","36","182.25","0.00","7010.130","69.60","0.000"
"USEP","06-Mar-2024","37","175.55","0.00","6909.140","61.73","0.000"
"USEP","06-Mar-2024","38","175.57","0.00","6921.366","54.14","0.000"
"USEP","06-Mar-2024","39","177.20","0.00","6978.963","14.19","0.000"
"USEP","06-Mar-2024","40","175.75","0.00","6949.546","0.00","0.000"
"USEP","06-Mar-2024","41","175.56","0.00","6920.099","0.00","0.000"
"USEP","06-Mar-2024","42","175.57","0.00","6903.534","0.00","0.000"
"USEP","06-Mar-2024","43","173.60","0.00","6841.334","0.00","0.000"
"USEP","06-Mar-2024","44","149.48","0.00","6679.670","0.00","0.000"
"USEP","06-Mar-2024","45","128.98","0.00","6546.076","0.00","0.000"
"USEP","06-Mar-2024","46","124.38","0.00","6398.950","0.00","0.000"
"USEP","06-Mar-2024","47","111.28","0.00","6261.211","0.00","0.000"
"USEP","06-Mar-2024","48","157.45","0.00","6161.036","0.00","0.000"
"USEP","07-Mar-2024","1","130.73","0.00","6055.781","0.00","0.000"
"USEP","07-Mar-2024","2","130.72","0.00","5950.670","0.00","0.000"
"USEP","07-Mar-2024","3","123.63","0.00","5812.634","0.00","0.000"
"USEP","07-Mar-2024","4","123.38","0.00","5741.970","0.00","0.000"
"USEP","07-Mar-2024","5","123.29","0.00","5676.505","0.00","0.000"
"USEP","07-Mar-2024","6","110.17","0.00","5647.262","0.00","0.000"
"USEP","07-Mar-2024","7","116.59","0.00","5609.395","0.00","0.000"
"USEP","07-Mar-2024","8","106.77","0.00","5591.409","0.00","0.000"
"USEP","07-Mar-2024","9","106.76","0.00","5588.820","0.00","0.000"
"USEP","07-Mar-2024","10","112.32","0.00","5609.430","0.00","0.000"
"USEP","07-Mar-2024","11","120.51","0.00","5684.865","0.00","0.000"
"USEP","07-Mar-2024","12","130.69","0.00","5875.773","0.00","0.000"
"USEP","07-Mar-2024","13","125.43","0.00","6056.512","0.00","0.000"
"USEP","07-Mar-2024","14","130.72","0.00","6225.412","0.00","0.000"
"USEP","07-Mar-2024","15","135.23","0.00","6420.768","0.72","0.000"
"USEP","07-Mar-2024","16","165.35","0.00","6645.471","9.20","0.000"
"USEP","07-Mar-2024","17","323.97","0.00","6872.064","21.27","0.000"
"USEP","07-Mar-2024","18","554.52","0.00","6936.937","91.76","0.000"
"USEP","07-Mar-2024","19","554.80","0.00","6973.755","161.53","0.000"
"USEP","07-Mar-2024","20","525.04","0.00","6968.497","240.09","0.000"
"USEP","07-Mar-2024","21","404.96","0.00","6966.683","318.00","0.000"
"USEP","07-Mar-2024","22","320.77","4500.00","6958.198","358.25","2.923"
"USEP","07-Mar-2024","23","262.34","0.00","6901.958","435.36","0.000"
"USEP","07-Mar-2024","24","172.53","0.00","6811.281","480.10","0.000"
"USEP","07-Mar-2024","25","149.76","0.00","6694.153","557.54","0.000"
"USEP","07-Mar-2024","26","145.13","0.00","6675.784","593.19","0.000"
"USEP","07-Mar-2024","27","168.80","0.00","6782.847","540.32","0.000"
"USEP","07-Mar-2024","28","310.30","0.00","6909.960","474.69","0.000"
"USEP","07-Mar-2024","29","258.57","0.00","6897.321","478.22","0.000"
"USEP","07-Mar-2024","30","679.26","0.00","7064.129","341.84","0.000"
"USEP","07-Mar-2024","31","970.32","0.00","7175.865","216.84","0.000"
"USEP","07-Mar-2024","32","832.41","0.00","7171.218","180.23","0.000"
"USEP","07-Mar-2024","33","353.42","4500.00","6961.937","315.47","9.000"
"USEP","07-Mar-2024","34","481.41","4500.00","6994.989","262.99","14.500"
"USEP","07-Mar-2024","35","832.26","0.00","7150.349","105.24","10.000"
"USEP","07-Mar-2024","36","694.32","0.00","7124.922","72.57","0.000"
"USEP","07-Mar-2024","37","555.82","0.00","7038.280","69.29","0.000"
"USEP","07-Mar-2024","38","451.42","0.00","7016.397","26.80","0.000"
"USEP","07-Mar-2024","39","459.22","0.00","7036.138","6.63","0.000"
"USEP","07-Mar-2024","40","457.94","0.00","7014.419","0.00","0.000"
"USEP","07-Mar-2024","41","451.35","0.00","6955.093","0.00","0.000"
"USEP","07-Mar-2024","42","331.53","0.00","6931.694","0.00","0.000"
"USEP","07-Mar-2024","43","310.32","0.00","6864.897","0.00","0.000"
"USEP","07-Mar-2024","44","172.52","0.00","6734.569","0.00","0.000"
"USEP","07-Mar-2024","45","154.06","0.00","6585.757","0.00","0.000"
"USEP","07-Mar-2024","46","151.85","0.00","6468.420","0.00","0.000"
"USEP","07-Mar-2024","47","147.64","0.00","6334.081","0.00","0.000"
"USEP","07-Mar-2024","48","132.86","0.00","6165.275","0.00","0.000"
"USEP","08-Mar-2024","1","122.03","0.00","6017.577","0.00","0.000"
"USEP","08-Mar-2024","2","114.35","0.00","5911.069","0.00","0.000"
"USEP","08-Mar-2024","3","116.62","0.00","5827.434","0.00","0.000"
"USEP","08-Mar-2024","4","104.32","0.00","5747.616","0.00","0.000"
"USEP","08-Mar-2024","5","105.26","0.00","5679.035","0.00","0.000"
"USEP","08-Mar-2024","6","97.08","0.00","5618.227","0.00","0.000"
"USEP","08-Mar-2024","7","102.54","0.00","5606.856","0.00","0.000"
"USEP","08-Mar-2024","8","96.65","0.00","5596.394","0.00","0.000"
"USEP","08-Mar-2024","9","96.64","0.00","5599.933","0.00","0.000"
"USEP","08-Mar-2024","10","97.82","0.00","5612.377","0.00","0.000"
"USEP","08-Mar-2024","11","105.26","0.00","5700.371","0.00","0.000"
"USEP","08-Mar-2024","12","122.13","0.00","5866.081","0.00","0.000"
"USEP","08-Mar-2024","13","115.84","0.00","6042.725","0.00","0.000"
"USEP","08-Mar-2024","14","123.44","0.00","6213.047","0.00","0.000"
"USEP","08-Mar-2024","15","128.01","0.00","6387.036","0.77","0.000"
"USEP","08-Mar-2024","16","167.03","0.00","6611.367","9.27","0.000"
"USEP","08-Mar-2024","17","310.97","0.00","6839.287","17.07","0.000"
"USEP","08-Mar-2024","18","521.09","0.00","6977.254","47.54","0.000"
"USEP","08-Mar-2024","19","532.82","0.00","7002.014","99.67","0.000"
"USEP","08-Mar-2024","20","561.01","2262.21","7018.876","138.05","11.000"
"USEP","08-Mar-2024","21","520.94","0.00","6990.199","226.63","11.000"
"USEP","08-Mar-2024","22","520.93","23.50","6984.513","232.91","12.000"
"USEP","08-Mar-2024","23","311.03","0.00","6885.393","341.91","0.000"
"USEP","08-Mar-2024","24","174.20","0.00","6772.977","401.25","0.000"
"USEP","08-Mar-2024","25","178.42","0.00","6764.548","387.45","0.000"
"USEP","08-Mar-2024","26","279.89","0.00","6806.117","372.98","0.000"
"USEP","08-Mar-2024","27","355.18","0.00","6893.917","320.94","0.000"
"USEP","08-Mar-2024","28","426.20","0.00","6908.926","328.66","0.000"
