"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","SOLAR(MW)","TCL(MW)"
"USEP","02-Oct-2024","26","114.48","0.00","6847.099","518.73","0.000"
"USEP","02-Oct-2024","27","113.73","0.00","6777.092","643.89","0.000"
"USEP","02-Oct-2024","28","113.87","0.00","6829.883","590.63","0.000"
"USEP","02-Oct-2024","29","111.19","0.00","6751.298","659.76","0.000"
"USEP","02-Oct-2024","30","115.62","0.00","6985.887","413.88","0.000"
"USEP","02-Oct-2024","31","117.96","0.00","7135.399","328.77","0.000"
"USEP","02-Oct-2024","32","115.83","0.00","7077.399","407.23","0.000"
"USEP","02-Oct-2024","33","115.70","0.00","7042.823","429.15","0.000"
"USEP","02-Oct-2024","34","116.02","0.00","7127.164","317.10","0.000"
"USEP","02-Oct-2024","35","115.89","0.00","7176.074","226.13","0.000"
"USEP","02-Oct-2024","36","119.83","0.00","7174.965","147.81","0.000"
"USEP","02-Oct-2024","37","164.03","0.00","7189.021","81.27","0.000"
"USEP","02-Oct-2024","38","291.99","0.00","7275.091","19.70","0.000"
"USEP","02-Oct-2024","39","300.83","0.00","7304.036","0.00","0.000"
"USEP","02-Oct-2024","40","279.96","0.00","7275.161","0.00","0.000"
"USEP","02-Oct-2024","41","202.59","0.00","7243.258","0.00","0.000"
"USEP","02-Oct-2024","42","156.22","0.00","7199.994","0.00","0.000"
"USEP","02-Oct-2024","43","122.36","0.00","7110.544","0.00","0.000"
"USEP","02-Oct-2024","44","118.04","0.00","6967.100","0.00","0.000"
"USEP","02-Oct-2024","45","115.93","0.00","6822.846","0.00","0.000"
"USEP","02-Oct-2024","46","115.55","0.00","6696.822","0.00","0.000"
"USEP","02-Oct-2024","47","114.83","0.00","6558.521","0.00","0.000"
"USEP","02-Oct-2024","48","114.74","0.00","6432.378","0.00","0.000"
"USEP","03-Oct-2024","1","114.62","0.00","6305.061","0.00","0.000"
"USEP","03-Oct-2024","2","114.63","0.00","6185.970","0.00","0.000"
"USEP","03-Oct-2024","3","114.03","0.00","6060.110","0.00","0.000"
"USEP","03-Oct-2024","4","113.81","0.00","5996.722","0.00","0.000"
"USEP","03-Oct-2024","5","113.81","0.00","5944.195","0.00","0.000"
"USEP","03-Oct-2024","6","113.81","0.00","5901.870","0.00","0.000"
"USEP","03-Oct-2024","7","113.80","0.00","5859.670","0.00","0.000"
"USEP","03-Oct-2024","8","113.84","0.00","5846.415","0.00","0.000"
"USEP","03-Oct-2024","9","111.27","0.00","5848.746","0.00","0.000"
"USEP","03-Oct-2024","10","113.80","0.00","5897.934","0.00","0.000"
"USEP","03-Oct-2024","11","113.98","0.00","5980.297","0.00","0.000"
"USEP","03-Oct-2024","12","114.70","0.00","6145.256","0.00","0.000"
"USEP","03-Oct-2024","13","116.04","0.00","6341.223","0.00","0.000"
"USEP","03-Oct-2024","14","117.94","0.00","6528.224","2.16","0.000"
"USEP","03-Oct-2024","15","114.81","0.00","6711.379","7.30","0.000"
"USEP","03-Oct-2024","16","117.84","0.00","6922.325","21.65","0.000"
"USEP","03-Oct-2024","17","141.35","0.00","7082.076","69.10","0.000"
"USEP","03-Oct-2024","18","162.37","0.00","7114.734","169.30","0.000"
"USEP","03-Oct-2024","19","180.68","0.00","7178.146","185.03","0.000"
"USEP","03-Oct-2024","20","116.03","0.00","7090.540","327.10","0.000"
"USEP","03-Oct-2024","21","115.65","0.00","7005.026","444.55","0.000"
"USEP","03-Oct-2024","22","114.63","0.00","6932.464","541.52","0.000"
"USEP","03-Oct-2024","23","115.90","0.00","7078.090","448.63","0.000"
"USEP","03-Oct-2024","24","118.46","0.00","7121.950","398.45","0.000"
"USEP","03-Oct-2024","25","193.18","0.00","7214.546","265.87","0.000"
"USEP","03-Oct-2024","26","137.84","0.00","7147.163","295.61","0.000"
"USEP","03-Oct-2024","27","114.66","0.00","6931.624","488.34","0.000"
"USEP","03-Oct-2024","28","113.67","0.00","6777.902","584.63","0.000"
"USEP","03-Oct-2024","29","114.43","0.00","6871.577","435.38","0.000"
"USEP","03-Oct-2024","30","109.85","0.00","6756.705","601.15","0.000"
"USEP","03-Oct-2024","31","109.88","0.00","6692.880","668.45","0.000"
"USEP","03-Oct-2024","32","110.20","0.00","6777.067","621.47","0.000"
"USEP","03-Oct-2024","33","114.70","0.00","6957.155","474.38","0.000"
"USEP","03-Oct-2024","34","114.87","0.00","7055.621","380.65","0.000"
"USEP","03-Oct-2024","35","115.85","0.00","7060.471","286.81","0.000"
"USEP","03-Oct-2024","36","115.11","0.00","7016.735","225.35","0.000"
"USEP","03-Oct-2024","37","119.80","0.00","7115.504","102.57","0.000"
"USEP","03-Oct-2024","38","237.89","0.00","7242.557","21.95","0.000"
"USEP","03-Oct-2024","39","378.17","0.00","7300.244","0.00","0.000"
"USEP","03-Oct-2024","40","377.73","0.00","7290.617","0.00","0.000"
"USEP","03-Oct-2024","41","280.30","0.00","7244.342","0.00","0.000"
"USEP","03-Oct-2024","42","174.00","0.00","7195.377","0.00","0.000"
"USEP","03-Oct-2024","43","123.38","0.00","7103.507","0.00","0.000"
"USEP","03-Oct-2024","44","115.90","0.00","6962.210","0.00","0.000"
"USEP","03-Oct-2024","45","115.73","0.00","6820.644","0.00","0.000"
"USEP","03-Oct-2024","46","114.82","0.00","6698.198","0.00","0.000"
"USEP","03-Oct-2024","47","115.15","0.00","6570.310","0.00","0.000"
"USEP","03-Oct-2024","48","114.70","0.00","6436.707","0.00","0.000"
"USEP","04-Oct-2024","1","114.68","0.00","6287.204","0.00","0.000"
"USEP","04-Oct-2024","2","114.70","0.00","6166.677","0.00","0.000"
"USEP","04-Oct-2024","3","114.61","0.00","6074.200","0.00","0.000"
"USEP","04-Oct-2024","4","114.58","0.00","6004.078","0.00","0.000"
"USEP","04-Oct-2024","5","113.94","0.00","5949.662","0.00","0.000"
"USEP","04-Oct-2024","6","113.91","0.00","5910.518","0.00","0.000"
"USEP","04-Oct-2024","7","113.76","0.00","5865.549","0.00","0.000"
"USEP","04-Oct-2024","8","113.75","0.00","5840.709","0.00","0.000"
"USEP","04-Oct-2024","9","113.77","0.00","5852.399","0.00","0.000"
"USEP","04-Oct-2024","10","113.78","0.00","5884.246","0.00","0.000"
"USEP","04-Oct-2024","11","114.55","0.00","5985.316","0.00","0.000"
"USEP","04-Oct-2024","12","114.73","0.00","6142.746","0.00","0.000"
"USEP","04-Oct-2024","13","117.68","0.00","6346.929","0.00","0.000"
"USEP","04-Oct-2024","14","117.81","0.00","6493.916","2.45","0.000"
"USEP","04-Oct-2024","15","115.66","0.00","6647.156","7.81","0.000"
"USEP","04-Oct-2024","16","137.19","0.00","6833.775","25.04","0.000"
"USEP","04-Oct-2024","17","201.99","0.00","7049.841","42.37","0.000"
"USEP","04-Oct-2024","18","202.72","0.00","7114.167","93.03","0.000"
"USEP","04-Oct-2024","19","193.68","0.00","7102.950","172.18","0.000"
"USEP","04-Oct-2024","20","183.61","0.00","7097.612","210.26","0.000"
"USEP","04-Oct-2024","21","201.99","0.00","7159.593","223.37","0.000"
"USEP","04-Oct-2024","22","171.38","0.00","7129.306","321.54","0.000"
"USEP","04-Oct-2024","23","152.90","0.00","7098.159","364.94","0.000"
"USEP","04-Oct-2024","24","116.01","0.00","7006.482","378.29","0.000"
"USEP","04-Oct-2024","25","138.81","0.00","7049.701","290.52","0.000"
"USEP","04-Oct-2024","26","115.85","0.00","6949.799","366.48","0.000"
"USEP","04-Oct-2024","27","114.68","0.00","6879.066","496.01","0.000"
"USEP","04-Oct-2024","28","118.02","0.00","7054.791","378.36","0.000"
"USEP","04-Oct-2024","29","115.73","0.00","6900.428","514.64","0.000"
"USEP","04-Oct-2024","30","114.66","0.00","6908.862","433.39","0.000"
"USEP","04-Oct-2024","31","114.68","0.00","6830.684","513.20","0.000"
"USEP","04-Oct-2024","32","114.69","0.00","6899.260","488.06","0.000"
"USEP","04-Oct-2024","33","115.75","0.00","6953.090","441.50","0.000"
"USEP","04-Oct-2024","34","119.77","0.00","7067.280","375.61","0.000"
"USEP","04-Oct-2024","35","165.50","0.00","7128.849","241.88","0.000"
"USEP","04-Oct-2024","36","147.73","0.00","7110.509","152.42","0.000"
"USEP","04-Oct-2024","37","171.32","0.00","7101.737","95.48","0.000"
"USEP","04-Oct-2024","38","194.32","0.00","7182.217","25.03","0.000"
"USEP","04-Oct-2024","39","201.81","0.00","7225.515","0.00","0.000"
"USEP","04-Oct-2024","40","202.71","0.00","7236.245","0.00","0.000"
"USEP","04-Oct-2024","41","202.02","0.00","7174.021","0.00","0.000"
"USEP","04-Oct-2024","42","201.81","0.00","7118.859","0.00","0.000"
"USEP","04-Oct-2024","43","168.51","0.00","7026.154","0.00","0.000"
"USEP","04-Oct-2024","44","117.99","0.00","6882.854","0.00","0.000"
"USEP","04-Oct-2024","45","115.84","0.00","6715.638","0.00","0.000"
"USEP","04-Oct-2024","46","114.58","0.00","6576.503","0.00","0.000"
"USEP","04-Oct-2024","47","115.12","0.00","6448.540","0.00","0.000"
"USEP","04-Oct-2024","48","114.67","0.00","6362.052","0.00","0.000"
"USEP","05-Oct-2024","1","116.00","0.00","6310.503","0.00","0.000"
"USEP","05-Oct-2024","2","116.02","0.00","6236.371","0.00","0.000"
"USEP","05-Oct-2024","3","115.20","0.00","6073.549","0.00","0.000"
"USEP","05-Oct-2024","4","113.77","0.00","5961.296","0.00","0.000"
"USEP","05-Oct-2024","5","109.18","0.00","5896.850","0.00","0.000"
"USEP","05-Oct-2024","6","106.84","0.00","5841.370","0.00","0.000"
"USEP","05-Oct-2024","7","106.57","0.00","5787.287","0.00","0.000"
"USEP","05-Oct-2024","8","97.62","0.00","5751.970","0.00","0.000"
"USEP","05-Oct-2024","9","97.11","0.00","5739.127","0.00","0.000"
"USEP","05-Oct-2024","10","98.81","0.00","5761.448","0.00","0.000"
"USEP","05-Oct-2024","11","101.51","0.00","5805.208","0.00","0.000"
"USEP","05-Oct-2024","12","103.18","0.00","5857.180","0.00","0.000"
"USEP","05-Oct-2024","13","108.72","0.00","5931.337","0.00","0.000"
"USEP","05-Oct-2024","14","113.81","0.00","6016.642","2.15","0.000"
"USEP","05-Oct-2024","15","113.68","0.00","6116.967","6.99","0.000"
"USEP","05-Oct-2024","16","115.21","0.00","6242.822","22.48","0.000"
"USEP","05-Oct-2024","17","115.72","0.00","6363.270","73.26","0.000"
"USEP","05-Oct-2024","18","115.60","0.00","6383.249","146.14","0.000"
"USEP","05-Oct-2024","19","115.56","0.00","6415.261","198.49","0.000"
"USEP","05-Oct-2024","20","115.19","0.00","6411.668","266.24","0.000"
"USEP","05-Oct-2024","21","113.67","0.00","6385.829","390.97","0.000"
"USEP","05-Oct-2024","22","108.83","0.00","6332.993","480.06","0.000"
"USEP","05-Oct-2024","23","109.21","0.00","6273.969","528.74","0.000"
"USEP","05-Oct-2024","24","103.05","0.00","6232.291","513.36","0.000"
"USEP","05-Oct-2024","25","97.51","0.00","6187.864","543.36","0.000"
"USEP","05-Oct-2024","26","105.33","0.00","6234.522","480.37","0.000"
"USEP","05-Oct-2024","27","97.53","0.00","6184.181","545.34","0.000"
"USEP","05-Oct-2024","28","94.96","0.00","6137.557","605.65","0.000"
"USEP","05-Oct-2024","29","98.78","0.00","6184.126","536.32","0.000"
"USEP","05-Oct-2024","30","89.66","0.00","6037.501","658.70","0.000"
"USEP","05-Oct-2024","31","108.85","0.00","6257.638","466.75","0.000"
"USEP","05-Oct-2024","32","113.70","0.00","6343.166","378.39","0.000"
"USEP","05-Oct-2024","33","115.72","0.00","6461.795","269.56","0.000"
"USEP","05-Oct-2024","34","115.87","0.00","6514.785","191.40","0.000"
"USEP","05-Oct-2024","35","115.87","0.00","6511.610","168.41","0.000"
"USEP","05-Oct-2024","36","116.08","0.00","6563.695","108.77","0.000"
"USEP","05-Oct-2024","37","116.09","0.00","6613.181","72.41","0.000"
"USEP","05-Oct-2024","38","116.30","0.00","6727.298","22.63","0.000"
"USEP","05-Oct-2024","39","117.88","0.00","6801.574","0.00","0.000"
"USEP","05-Oct-2024","40","118.00","0.00","6857.228","0.00","0.000"
"USEP","05-Oct-2024","41","117.98","0.00","6857.164","0.00","0.000"
"USEP","05-Oct-2024","42","117.97","0.00","6852.860","0.00","0.000"
"USEP","05-Oct-2024","43","117.88","0.00","6825.366","0.00","0.000"
"USEP","05-Oct-2024","44","116.28","0.00","6752.336","0.00","0.000"
"USEP","05-Oct-2024","45","116.28","0.00","6666.062","0.00","0.000"
"USEP","05-Oct-2024","46","116.08","0.00","6570.733","0.00","0.000"
"USEP","05-Oct-2024","47","115.97","0.00","6465.518","0.00","0.000"
"USEP","05-Oct-2024","48","115.90","0.00","6332.197","0.00","0.000"
"USEP","06-Oct-2024","1","115.38","0.00","6202.963","0.00","0.000"
"USEP","06-Oct-2024","2","113.80","0.00","6085.457","0.00","0.000"
"USEP","06-Oct-2024","3","110.73","0.00","5986.991","0.00","0.000"
"USEP","06-Oct-2024","4","100.68","0.00","5902.188","0.00","0.000"
"USEP","06-Oct-2024","5","101.87","0.00","5838.826","0.00","0.000"
"USEP","06-Oct-2024","6","95.62","0.00","5789.956","0.00","0.000"
"USEP","06-Oct-2024","7","93.94","0.00","5733.765","0.00","0.000"
"USEP","06-Oct-2024","8","93.93","0.00","5701.271","0.00","0.000"
"USEP","06-Oct-2024","9","93.74","0.00","5684.716","0.00","0.000"
"USEP","06-Oct-2024","10","93.73","0.00","5685.431","0.00","0.000"
"USEP","06-Oct-2024","11","93.73","0.00","5707.334","0.00","0.000"
"USEP","06-Oct-2024","12","93.96","0.00","5746.667","0.00","0.000"
"USEP","06-Oct-2024","13","93.67","0.00","5789.056","0.00","0.000"
"USEP","06-Oct-2024","14","93.90","0.00","5827.275","2.72","0.000"
"USEP","06-Oct-2024","15","93.87","0.00","5865.042","9.80","0.000"
"USEP","06-Oct-2024","16","96.95","0.00","5924.449","24.53","0.000"
"USEP","06-Oct-2024","17","113.67","0.00","6057.868","17.79","0.000"
"USEP","06-Oct-2024","18","113.68","0.00","6087.887","82.57","0.000"
"USEP","06-Oct-2024","19","104.48","0.00","6068.450","169.02","0.000"
"USEP","06-Oct-2024","20","88.58","0.00","5985.808","299.31","0.000"
"USEP","06-Oct-2024","21","93.64","0.00","6009.311","323.73","0.000"
"USEP","06-Oct-2024","22","98.92","0.00","6085.427","317.73","0.000"
"USEP","06-Oct-2024","23","99.02","0.00","6113.016","329.70","0.000"
"USEP","06-Oct-2024","24","106.05","0.00","6171.617","288.77","0.000"
"USEP","06-Oct-2024","25","87.94","0.00","5945.924","475.97","0.000"
"USEP","06-Oct-2024","26","84.02","0.00","5837.305","549.93","0.000"
"USEP","06-Oct-2024","27","88.61","0.00","5955.223","437.62","0.000"
"USEP","06-Oct-2024","28","88.28","0.00","5937.550","486.86","0.000"
"USEP","06-Oct-2024","29","84.40","0.00","5893.988","547.78","0.000"
"USEP","06-Oct-2024","30","84.80","0.00","5926.790","500.24","0.000"
"USEP","06-Oct-2024","31","88.60","0.00","5982.975","476.20","0.000"
"USEP","06-Oct-2024","32","94.45","0.00","6083.653","366.86","0.000"
"USEP","06-Oct-2024","33","103.33","0.00","6142.632","338.58","0.000"
"USEP","06-Oct-2024","34","113.69","0.00","6249.034","254.84","0.000"
"USEP","06-Oct-2024","35","113.69","0.00","6312.750","216.76","0.000"
"USEP","06-Oct-2024","36","115.72","0.00","6430.012","102.23","0.000"
"USEP","06-Oct-2024","37","115.89","0.00","6534.342","55.69","0.000"
"USEP","06-Oct-2024","38","116.17","0.00","6653.031","19.55","0.000"
"USEP","06-Oct-2024","39","117.87","0.00","6763.082","0.00","0.000"
"USEP","06-Oct-2024","40","125.81","0.00","6831.215","0.00","0.000"
"USEP","06-Oct-2024","41","143.96","0.00","6875.622","0.00","0.000"
"USEP","06-Oct-2024","42","148.42","0.00","6874.936","0.00","0.000"
"USEP","06-Oct-2024","43","121.24","0.00","6848.571","0.00","0.000"
"USEP","06-Oct-2024","44","117.92","0.00","6747.322","0.00","0.000"
"USEP","06-Oct-2024","45","116.18","0.00","6626.426","0.00","0.000"
"USEP","06-Oct-2024","46","115.90","0.00","6494.393","0.00","0.000"
"USEP","06-Oct-2024","47","115.89","0.00","6376.122","0.00","0.000"
"USEP","06-Oct-2024","48","115.71","0.00","6225.432","0.00","0.000"
"USEP","07-Oct-2024","1","113.53","0.00","6076.879","0.00","0.000"
"USEP","07-Oct-2024","2","108.31","0.00","5954.791","0.00","0.000"
"USEP","07-Oct-2024","3","102.18","0.00","5875.852","0.00","0.000"
"USEP","07-Oct-2024","4","96.83","0.00","5806.804","0.00","0.000"
"USEP","07-Oct-2024","5","96.76","0.00","5754.743","0.00","0.000"
"USEP","07-Oct-2024","6","94.27","0.00","5707.628","0.00","0.000"
"USEP","07-Oct-2024","7","93.65","0.00","5672.241","0.00","0.000"
"USEP","07-Oct-2024","8","93.63","0.00","5647.307","0.00","0.000"
"USEP","07-Oct-2024","9","93.64","0.00","5651.660","0.00","0.000"
"USEP","07-Oct-2024","10","93.65","0.00","5690.605","0.00","0.000"
"USEP","07-Oct-2024","11","96.75","0.00","5778.684","0.00","0.000"
"USEP","07-Oct-2024","12","111.87","0.00","5948.648","0.00","0.000"
"USEP","07-Oct-2024","13","113.68","0.00","6129.034","0.00","0.000"
"USEP","07-Oct-2024","14","115.85","0.00","6319.981","3.11","0.000"
"USEP","07-Oct-2024","15","115.85","0.00","6519.427","10.86","0.000"
"USEP","07-Oct-2024","16","116.09","0.00","6734.917","27.07","0.000"
"USEP","07-Oct-2024","17","117.96","0.00","6928.622","62.59","0.000"
"USEP","07-Oct-2024","18","120.69","0.00","6999.291","140.54","0.000"
"USEP","07-Oct-2024","19","118.35","0.00","6989.480","235.86","0.000"
"USEP","07-Oct-2024","20","116.29","0.00","6943.194","334.27","0.000"
"USEP","07-Oct-2024","21","116.30","0.00","6935.849","438.53","0.000"
"USEP","07-Oct-2024","22","117.88","0.00","6968.775","481.07","0.000"
"USEP","07-Oct-2024","23","116.50","0.00","6930.138","521.32","0.000"
"USEP","07-Oct-2024","24","116.09","0.00","6836.767","531.65","0.000"
"USEP","07-Oct-2024","25","110.15","0.00","6585.727","693.29","0.000"
"USEP","07-Oct-2024","26","113.84","0.00","6648.707","666.39","0.000"
"USEP","07-Oct-2024","27","111.87","0.00","6638.136","734.69","0.000"
"USEP","07-Oct-2024","28","113.71","0.00","6724.380","692.91","0.000"
"USEP","07-Oct-2024","29","120.96","0.00","6969.575","474.90","0.000"
"USEP","07-Oct-2024","30","201.92","0.00","7090.371","361.12","0.000"
"USEP","07-Oct-2024","31","119.75","0.00","7031.715","448.03","0.000"
"USEP","07-Oct-2024","32","201.83","0.00","7161.119","323.54","0.000"
"USEP","07-Oct-2024","33","296.77","0.00","7261.826","220.56","0.000"
"USEP","07-Oct-2024","34","383.90","0.00","7302.103","164.90","0.000"
"USEP","07-Oct-2024","35","380.00","0.00","7295.771","121.26","0.000"
"USEP","07-Oct-2024","36","202.01","0.00","7210.536","114.22","0.000"
"USEP","07-Oct-2024","37","202.20","0.00","7193.419","75.66","0.000"
"USEP","07-Oct-2024","38","202.72","0.00","7221.152","22.91","0.000"
"USEP","07-Oct-2024","39","284.97","0.00","7231.603","0.00","0.000"
"USEP","07-Oct-2024","40","202.75","0.00","7228.115","0.00","0.000"
"USEP","07-Oct-2024","41","202.74","0.00","7209.209","0.00","0.000"
"USEP","07-Oct-2024","42","202.22","0.00","7162.809","0.00","0.000"
"USEP","07-Oct-2024","43","201.83","0.00","7084.576","0.00","0.000"
"USEP","07-Oct-2024","44","119.83","0.00","6945.381","0.00","0.000"
"USEP","07-Oct-2024","45","116.51","0.00","6790.382","0.00","0.000"
"USEP","07-Oct-2024","46","116.12","0.00","6660.511","0.00","0.000"
"USEP","07-Oct-2024","47","116.08","0.00","6506.714","0.00","0.000"
"USEP","07-Oct-2024","48","115.84","0.00","6329.777","0.00","0.000"
"USEP","08-Oct-2024","1","113.96","0.00","6149.003","0.00","0.000"
"USEP","08-Oct-2024","2","113.82","0.00","6030.871","0.00","0.000"
"USEP","08-Oct-2024","3","113.81","0.00","5974.720","0.00","0.000"
"USEP","08-Oct-2024","4","113.28","0.00","5914.454","0.00","0.000"
"USEP","08-Oct-2024","5","111.74","0.00","5855.828","0.00","0.000"
"USEP","08-Oct-2024","6","110.13","0.00","5817.251","0.00","0.000"
"USEP","08-Oct-2024","7","108.54","0.00","5779.991","0.00","0.000"
"USEP","08-Oct-2024","8","105.76","0.00","5763.764","0.00","0.000"
"USEP","08-Oct-2024","9","105.79","0.00","5767.471","0.00","0.000"
"USEP","08-Oct-2024","10","108.54","0.00","5812.410","0.00","0.000"
"USEP","08-Oct-2024","11","112.20","0.00","5898.336","0.00","0.000"
"USEP","08-Oct-2024","12","115.93","0.00","6078.792","0.00","0.000"
"USEP","08-Oct-2024","13","116.27","0.00","6286.667","0.00","0.000"
"USEP","08-Oct-2024","14","117.88","0.00","6480.557","2.53","0.000"
"USEP","08-Oct-2024","15","116.21","0.00","6649.835","9.57","0.000"
"USEP","08-Oct-2024","16","201.72","0.00","6875.737","24.18","0.000"
"USEP","08-Oct-2024","17","201.81","0.00","7047.838","54.02","0.000"
"USEP","08-Oct-2024","18","201.79","0.00","7074.755","163.96","0.000"
"USEP","08-Oct-2024","19","169.23","0.00","7074.397","225.37","0.000"
"USEP","08-Oct-2024","20","140.72","0.00","7050.502","352.56","0.000"
"USEP","08-Oct-2024","21","119.73","0.00","7012.933","483.73","0.000"
"USEP","08-Oct-2024","22","223.77","0.00","7209.373","366.96","0.000"
"USEP","08-Oct-2024","23","116.32","0.00","6933.503","570.64","0.000"
"USEP","08-Oct-2024","24","115.93","0.00","6839.764","478.72","0.000"
"USEP","08-Oct-2024","25","113.76","0.00","6694.963","525.08","0.000"
"USEP","08-Oct-2024","26","112.65","0.00","6665.456","593.62","0.000"
"USEP","08-Oct-2024","27","113.79","0.00","6726.045","580.94","0.000"
"USEP","08-Oct-2024","28","116.17","0.00","6944.959","428.39","0.000"
