"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","SOLAR(MW)","TCL(MW)"
"USEP","05-Apr-2024","23","402.65","2727.84","7128.466","357.47","10.000"
"USEP","05-Apr-2024","24","324.75","0.00","6912.912","526.28","0.000"
"USEP","05-Apr-2024","25","324.90","0.00","6910.318","467.63","0.000"
"USEP","05-Apr-2024","26","230.39","0.00","6821.414","550.52","0.000"
"USEP","05-Apr-2024","27","325.01","0.00","6936.614","520.15","0.000"
"USEP","05-Apr-2024","28","378.08","0.00","7021.820","505.21","0.000"
"USEP","05-Apr-2024","29","325.09","0.00","7023.867","543.08","0.000"
"USEP","05-Apr-2024","30","486.00","0.00","7163.172","435.26","0.000"
"USEP","05-Apr-2024","31","490.43","0.00","7229.625","356.63","0.000"
"USEP","05-Apr-2024","32","398.63","0.00","7170.562","428.54","0.000"
"USEP","05-Apr-2024","33","385.34","0.00","7163.117","398.55","10.000"
"USEP","05-Apr-2024","34","398.60","2296.84","7196.404","334.96","16.000"
"USEP","05-Apr-2024","35","385.91","243.32","7179.352","270.33","16.000"
"USEP","05-Apr-2024","36","485.95","836.31","7228.387","192.43","6.000"
"USEP","05-Apr-2024","37","490.55","3.89","7271.011","104.64","6.500"
"USEP","05-Apr-2024","38","490.59","952.92","7306.358","33.61","6.500"
"USEP","05-Apr-2024","39","490.63","0.00","7299.246","3.80","6.500"
"USEP","05-Apr-2024","40","490.64","0.00","7282.375","0.00","6.900"
"USEP","05-Apr-2024","41","490.80","11.35","7251.159","0.00","6.900"
"USEP","05-Apr-2024","42","490.76","14.96","7189.223","0.00","6.900"
"USEP","05-Apr-2024","43","485.85","10.85","7096.537","0.00","7.000"
"USEP","05-Apr-2024","44","381.10","7.14","6968.405","0.00","7.000"
"USEP","05-Apr-2024","45","325.11","0.00","6823.380","0.00","7.000"
"USEP","05-Apr-2024","46","385.60","0.00","6704.309","0.00","7.000"
"USEP","05-Apr-2024","47","490.76","0.00","6583.046","0.00","7.000"
"USEP","05-Apr-2024","48","324.90","0.00","6338.644","0.00","0.000"
"USEP","06-Apr-2024","1","230.34","0.00","6091.600","0.00","0.000"
"USEP","06-Apr-2024","2","213.96","0.00","5989.874","0.00","0.000"
"USEP","06-Apr-2024","3","324.96","0.00","6048.207","0.00","0.000"
"USEP","06-Apr-2024","4","177.61","0.00","5975.138","0.00","0.000"
"USEP","06-Apr-2024","5","147.34","0.00","5904.976","0.00","0.000"
"USEP","06-Apr-2024","6","135.88","0.00","5853.611","0.00","0.000"
"USEP","06-Apr-2024","7","132.84","0.00","5809.413","0.00","0.000"
"USEP","06-Apr-2024","8","133.25","0.00","5784.096","0.00","0.000"
"USEP","06-Apr-2024","9","132.83","0.00","5777.655","0.00","0.000"
"USEP","06-Apr-2024","10","132.83","0.00","5784.643","0.00","0.000"
"USEP","06-Apr-2024","11","132.84","0.00","5813.528","0.00","0.000"
"USEP","06-Apr-2024","12","135.88","0.00","5873.740","0.00","0.000"
"USEP","06-Apr-2024","13","136.08","0.00","5946.143","0.00","0.000"
"USEP","06-Apr-2024","14","155.40","0.00","6014.381","0.00","0.000"
"USEP","06-Apr-2024","15","201.28","0.00","6076.566","4.62","0.000"
"USEP","06-Apr-2024","16","230.49","0.00","6214.980","10.61","0.000"
"USEP","06-Apr-2024","17","324.64","0.00","6380.973","22.35","0.000"
"USEP","06-Apr-2024","18","325.13","0.00","6458.749","88.05","0.000"
"USEP","06-Apr-2024","19","325.01","0.00","6491.228","162.57","0.000"
"USEP","06-Apr-2024","20","324.84","0.00","6477.167","260.46","0.000"
"USEP","06-Apr-2024","21","231.99","0.00","6453.272","358.71","0.000"
"USEP","06-Apr-2024","22","231.71","0.00","6415.465","434.85","0.000"
"USEP","06-Apr-2024","23","231.39","0.00","6347.704","514.09","0.000"
"USEP","06-Apr-2024","24","177.64","0.00","6285.092","564.17","0.000"
"USEP","06-Apr-2024","25","201.42","0.00","6282.458","567.17","0.000"
"USEP","06-Apr-2024","26","177.42","0.00","6245.724","611.25","0.000"
"USEP","06-Apr-2024","27","223.22","0.00","6308.177","555.93","0.000"
"USEP","06-Apr-2024","28","221.76","0.00","6304.271","554.46","0.000"
"USEP","06-Apr-2024","29","231.19","0.00","6322.680","553.83","0.000"
"USEP","06-Apr-2024","30","231.52","0.00","6382.757","472.55","0.000"
"USEP","06-Apr-2024","31","230.94","0.00","6358.921","517.12","0.000"
"USEP","06-Apr-2024","32","231.59","0.00","6421.866","469.23","0.000"
"USEP","06-Apr-2024","33","314.64","0.00","6516.555","339.71","0.000"
"USEP","06-Apr-2024","34","324.99","0.00","6585.225","270.37","0.000"
"USEP","06-Apr-2024","35","325.04","0.00","6591.264","244.21","0.000"
"USEP","06-Apr-2024","36","355.11","0.00","6643.916","181.47","0.000"
"USEP","06-Apr-2024","37","426.17","0.00","6701.498","110.80","0.000"
"USEP","06-Apr-2024","38","555.07","0.00","6771.864","47.20","0.000"
"USEP","06-Apr-2024","39","633.87","0.00","6828.015","5.17","0.000"
"USEP","06-Apr-2024","40","855.66","0.00","6874.867","0.00","0.000"
"USEP","06-Apr-2024","41","864.89","0.00","6895.308","0.00","0.000"
"USEP","06-Apr-2024","42","855.39","0.00","6892.714","0.00","0.000"
"USEP","06-Apr-2024","43","824.34","0.00","6865.230","0.00","0.000"
"USEP","06-Apr-2024","44","492.06","0.00","6792.747","0.00","0.000"
"USEP","06-Apr-2024","45","355.01","0.00","6703.546","0.00","0.000"
"USEP","06-Apr-2024","46","324.87","0.00","6621.874","0.00","0.000"
"USEP","06-Apr-2024","47","323.43","0.00","6533.115","0.00","0.000"
"USEP","06-Apr-2024","48","324.97","0.00","6421.116","0.00","0.000"
"USEP","07-Apr-2024","1","325.15","0.00","6287.602","0.00","0.000"
"USEP","07-Apr-2024","2","282.62","0.00","6168.038","0.00","0.000"
"USEP","07-Apr-2024","3","228.45","0.00","6072.028","0.00","0.000"
"USEP","07-Apr-2024","4","227.77","0.00","5997.269","0.00","0.000"
"USEP","07-Apr-2024","5","157.21","0.00","5926.720","0.00","0.000"
"USEP","07-Apr-2024","6","145.99","0.00","5867.716","0.00","0.000"
"USEP","07-Apr-2024","7","132.84","0.00","5814.453","0.00","0.000"
"USEP","07-Apr-2024","8","135.87","0.00","5780.806","0.00","0.000"
"USEP","07-Apr-2024","9","135.86","0.00","5778.266","0.00","0.000"
"USEP","07-Apr-2024","10","135.86","0.00","5785.493","0.00","0.000"
"USEP","07-Apr-2024","11","135.81","0.00","5812.112","0.00","0.000"
"USEP","07-Apr-2024","12","135.96","0.00","5857.682","0.00","0.000"
"USEP","07-Apr-2024","13","135.96","0.00","5911.586","0.00","0.000"
"USEP","07-Apr-2024","14","135.81","0.00","5945.651","0.00","0.000"
"USEP","07-Apr-2024","15","135.03","0.00","5970.431","4.41","0.000"
"USEP","07-Apr-2024","16","145.92","0.00","6038.416","10.90","0.000"
"USEP","07-Apr-2024","17","201.29","0.00","6114.994","28.64","0.000"
"USEP","07-Apr-2024","18","147.53","0.00","6116.102","103.91","0.000"
"USEP","07-Apr-2024","19","145.92","0.00","6103.364","186.72","0.000"
"USEP","07-Apr-2024","20","132.78","0.00","6096.465","273.14","0.000"
"USEP","07-Apr-2024","21","129.73","0.00","6083.181","356.35","0.000"
"USEP","07-Apr-2024","22","125.96","0.00","6053.987","425.14","0.000"
"USEP","07-Apr-2024","23","114.74","0.00","6022.348","485.37","0.000"
"USEP","07-Apr-2024","24","112.33","0.00","5997.677","524.60","0.000"
"USEP","07-Apr-2024","25","127.23","0.00","6043.411","525.28","0.000"
"USEP","07-Apr-2024","26","114.76","0.00","6010.762","601.64","0.000"
"USEP","07-Apr-2024","27","132.77","0.00","6098.587","569.72","0.000"
"USEP","07-Apr-2024","28","166.68","0.00","6188.703","526.55","0.000"
"USEP","07-Apr-2024","29","177.54","0.00","6226.018","499.56","0.000"
"USEP","07-Apr-2024","30","229.65","0.00","6391.295","332.44","0.000"
"USEP","07-Apr-2024","31","229.70","0.00","6435.215","279.58","0.000"
"USEP","07-Apr-2024","32","229.50","0.00","6375.754","354.61","0.000"
"USEP","07-Apr-2024","33","230.56","0.00","6487.082","247.54","0.000"
"USEP","07-Apr-2024","34","230.28","0.00","6493.469","211.13","0.000"
"USEP","07-Apr-2024","35","230.08","0.00","6483.206","192.31","0.000"
"USEP","07-Apr-2024","36","231.17","0.00","6502.708","144.54","0.000"
"USEP","07-Apr-2024","37","286.52","0.00","6577.526","77.83","0.000"
"USEP","07-Apr-2024","38","325.17","0.00","6692.249","21.38","0.000"
"USEP","07-Apr-2024","39","412.56","0.00","6777.206","0.72","0.000"
"USEP","07-Apr-2024","40","490.42","0.00","6859.355","0.00","0.000"
"USEP","07-Apr-2024","41","659.92","4.34","6913.180","0.00","5.000"
"USEP","07-Apr-2024","42","629.95","0.00","6941.763","0.00","0.000"
"USEP","07-Apr-2024","43","564.31","0.00","6914.696","0.00","0.000"
"USEP","07-Apr-2024","44","355.13","0.00","6815.858","0.00","0.000"
"USEP","07-Apr-2024","45","231.86","0.00","6693.168","0.00","0.000"
"USEP","07-Apr-2024","46","230.11","0.00","6587.089","0.00","0.000"
"USEP","07-Apr-2024","47","229.28","0.00","6497.151","0.00","0.000"
"USEP","07-Apr-2024","48","229.47","0.00","6434.336","0.00","0.000"
"USEP","08-Apr-2024","1","325.08","0.00","6360.332","0.00","0.000"
"USEP","08-Apr-2024","2","253.69","0.00","6208.280","0.00","0.000"
"USEP","08-Apr-2024","3","135.83","0.00","6052.307","0.00","0.000"
"USEP","08-Apr-2024","4","130.83","0.00","5978.104","0.00","0.000"
"USEP","08-Apr-2024","5","129.80","0.00","5915.070","0.00","0.000"
"USEP","08-Apr-2024","6","124.41","0.00","5840.197","0.00","0.000"
"USEP","08-Apr-2024","7","113.04","0.00","5767.039","0.00","0.000"
"USEP","08-Apr-2024","8","112.04","0.00","5750.454","0.00","0.000"
"USEP","08-Apr-2024","9","122.14","0.00","5804.607","0.00","0.000"
"USEP","08-Apr-2024","10","126.03","0.00","5849.521","0.00","0.000"
"USEP","08-Apr-2024","11","129.80","0.00","5939.622","0.00","0.000"
"USEP","08-Apr-2024","12","135.82","0.00","6082.027","0.00","0.000"
"USEP","08-Apr-2024","13","230.37","0.00","6256.146","0.00","0.000"
"USEP","08-Apr-2024","14","269.91","0.00","6421.304","0.00","0.000"
"USEP","08-Apr-2024","15","233.44","0.00","6608.817","4.53","0.000"
"USEP","08-Apr-2024","16","363.11","0.00","6863.351","11.16","0.000"
"USEP","08-Apr-2024","17","497.46","0.00","7104.421","20.13","0.000"
"USEP","08-Apr-2024","18","3080.92","0.00","7198.364","88.64","0.000"
"USEP","08-Apr-2024","19","825.70","0.00","7231.305","171.76","0.000"
"USEP","08-Apr-2024","20","490.78","0.00","7220.276","269.70","0.000"
"USEP","08-Apr-2024","21","600.76","1174.27","7236.316","315.13","8.000"
"USEP","08-Apr-2024","22","503.94","4500.00","7202.406","365.03","8.000"
"USEP","08-Apr-2024","23","490.74","0.00","7169.753","380.79","8.000"
"USEP","08-Apr-2024","24","490.50","0.00","7131.080","391.14","0.000"
"USEP","08-Apr-2024","25","490.74","0.00","7100.758","407.41","0.000"
"USEP","08-Apr-2024","26","490.68","0.00","7063.060","465.73","0.000"
"USEP","08-Apr-2024","27","398.62","0.00","7083.050","472.41","0.000"
