"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","SOLAR(MW)","TCL(MW)"
"USEP","01-Feb-2023","32","251.93","0.00","6712.209","-","0.000"
"USEP","01-Feb-2023","33","252.01","0.00","6732.735","-","0.000"
"USEP","01-Feb-2023","34","251.97","0.00","6722.293","-","0.000"
"USEP","01-Feb-2023","35","207.86","0.00","6695.425","-","0.000"
"USEP","01-Feb-2023","36","201.53","0.00","6602.710","-","0.000"
"USEP","01-Feb-2023","37","231.89","0.00","6599.385","-","0.000"
"USEP","01-Feb-2023","38","252.18","0.00","6628.976","-","0.000"
"USEP","01-Feb-2023","39","274.35","0.00","6654.542","-","0.000"
"USEP","01-Feb-2023","40","252.19","0.00","6626.466","-","0.000"
"USEP","01-Feb-2023","41","252.00","0.00","6589.236","-","0.000"
"USEP","01-Feb-2023","42","211.51","0.00","6538.428","-","0.000"
"USEP","01-Feb-2023","43","207.89","0.00","6466.179","-","0.000"
"USEP","01-Feb-2023","44","181.14","0.00","6336.482","-","0.000"
"USEP","01-Feb-2023","45","127.01","0.00","6171.468","-","0.000"
"USEP","01-Feb-2023","46","114.53","0.00","6026.354","-","0.000"
"USEP","01-Feb-2023","47","114.43","0.00","5883.148","-","0.000"
"USEP","01-Feb-2023","48","114.42","0.00","5747.696","-","0.000"
"USEP","02-Feb-2023","1","114.41","0.00","5612.442","-","0.000"
"USEP","02-Feb-2023","2","106.57","0.00","5498.187","-","0.000"
"USEP","02-Feb-2023","3","106.48","0.00","5442.453","-","0.000"
"USEP","02-Feb-2023","4","104.55","0.00","5366.507","-","0.000"
"USEP","02-Feb-2023","5","97.87","0.00","5322.353","-","0.000"
"USEP","02-Feb-2023","6","90.44","0.00","5268.588","-","0.000"
"USEP","02-Feb-2023","7","88.17","0.00","5246.158","-","0.000"
"USEP","02-Feb-2023","8","88.15","0.00","5233.917","-","0.000"
"USEP","02-Feb-2023","9","85.08","0.00","5203.734","-","0.000"
"USEP","02-Feb-2023","10","86.23","0.00","5217.466","-","0.000"
"USEP","02-Feb-2023","11","104.54","0.00","5318.144","-","0.000"
"USEP","02-Feb-2023","12","111.58","0.00","5467.621","-","0.000"
"USEP","02-Feb-2023","13","114.42","0.00","5659.170","-","0.000"
"USEP","02-Feb-2023","14","115.65","0.00","5839.894","-","0.000"
"USEP","02-Feb-2023","15","116.47","0.00","6048.952","-","0.000"
"USEP","02-Feb-2023","16","146.13","0.00","6271.847","-","0.000"
"USEP","02-Feb-2023","17","248.83","0.00","6477.744","-","0.000"
"USEP","02-Feb-2023","18","272.38","0.00","6604.648","-","0.000"
"USEP","02-Feb-2023","19","251.90","0.00","6659.238","-","0.000"
"USEP","02-Feb-2023","20","252.17","0.00","6686.986","-","0.000"
"USEP","02-Feb-2023","21","252.19","0.00","6702.164","-","0.000"
"USEP","02-Feb-2023","22","252.02","0.00","6684.531","-","0.000"
"USEP","02-Feb-2023","23","252.20","0.00","6701.454","-","0.000"
"USEP","02-Feb-2023","24","249.19","0.00","6669.715","-","0.000"
"USEP","02-Feb-2023","25","231.13","0.00","6628.320","-","0.000"
"USEP","02-Feb-2023","26","211.43","0.00","6609.807","-","0.000"
"USEP","02-Feb-2023","27","249.15","0.00","6671.022","-","0.000"
"USEP","02-Feb-2023","28","249.21","0.00","6686.345","-","0.000"
"USEP","02-Feb-2023","29","251.97","0.00","6705.082","-","0.000"
"USEP","02-Feb-2023","30","272.32","0.00","6737.238","-","0.000"
"USEP","02-Feb-2023","31","367.71","0.00","6794.870","-","0.000"
"USEP","02-Feb-2023","32","352.85","0.00","6802.210","-","0.000"
"USEP","02-Feb-2023","33","354.79","2808.56","6807.170","-","10.000"
"USEP","02-Feb-2023","34","396.29","4500.00","6841.130","-","10.000"
"USEP","02-Feb-2023","35","375.85","0.00","6856.826","-","0.000"
"USEP","02-Feb-2023","36","252.21","0.00","6760.890","-","0.000"
"USEP","02-Feb-2023","37","282.45","0.00","6677.737","-","0.000"
"USEP","02-Feb-2023","38","254.11","0.00","6663.682","-","0.000"
"USEP","02-Feb-2023","39","254.09","0.00","6657.439","-","0.000"
"USEP","02-Feb-2023","40","251.96","0.00","6605.811","-","0.000"
"USEP","02-Feb-2023","41","249.22","0.00","6568.312","-","0.000"
"USEP","02-Feb-2023","42","249.18","0.00","6535.217","-","0.000"
"USEP","02-Feb-2023","43","231.93","0.00","6470.319","-","0.000"
"USEP","02-Feb-2023","44","146.13","0.00","6322.128","-","0.000"
"USEP","02-Feb-2023","45","126.76","0.00","6178.639","-","0.000"
"USEP","02-Feb-2023","46","116.19","0.00","6035.364","-","0.000"
"USEP","02-Feb-2023","47","114.61","0.00","5892.546","-","0.000"
"USEP","02-Feb-2023","48","114.46","0.00","5745.802","-","0.000"
"USEP","03-Feb-2023","1","112.36","0.00","5609.962","-","0.000"
"USEP","03-Feb-2023","2","106.58","0.00","5496.731","-","0.000"
"USEP","03-Feb-2023","3","106.50","0.00","5449.232","-","0.000"
"USEP","03-Feb-2023","4","106.35","0.00","5391.183","-","0.000"
"USEP","03-Feb-2023","5","104.54","0.00","5339.857","-","0.000"
"USEP","03-Feb-2023","6","98.31","0.00","5293.830","-","0.000"
"USEP","03-Feb-2023","7","98.29","0.00","5272.668","-","0.000"
"USEP","03-Feb-2023","8","96.85","0.00","5252.445","-","0.000"
"USEP","03-Feb-2023","9","91.48","0.00","5244.652","-","0.000"
"USEP","03-Feb-2023","10","98.31","0.00","5268.185","-","0.000"
"USEP","03-Feb-2023","11","104.53","0.00","5340.459","-","0.000"
"USEP","03-Feb-2023","12","112.32","0.00","5496.407","-","0.000"
"USEP","03-Feb-2023","13","113.27","0.00","5676.307","-","0.000"
"USEP","03-Feb-2023","14","114.27","0.00","5862.373","-","0.000"
"USEP","03-Feb-2023","15","125.14","0.00","6066.173","-","0.000"
"USEP","03-Feb-2023","16","208.23","0.00","6283.437","-","0.000"
"USEP","03-Feb-2023","17","208.22","0.00","6484.871","-","0.000"
"USEP","03-Feb-2023","18","249.19","0.00","6605.488","-","0.000"
"USEP","03-Feb-2023","19","249.11","0.00","6659.000","-","0.000"
"USEP","03-Feb-2023","20","272.38","0.00","6728.963","-","0.000"
"USEP","03-Feb-2023","21","251.99","0.00","6725.031","-","0.000"
"USEP","03-Feb-2023","22","249.21","0.00","6703.620","-","0.000"
"USEP","03-Feb-2023","23","249.13","0.00","6677.528","-","0.000"
"USEP","03-Feb-2023","24","248.93","0.00","6635.616","-","0.000"
"USEP","03-Feb-2023","25","211.44","0.00","6601.512","-","0.000"
"USEP","03-Feb-2023","26","249.14","0.00","6640.725","-","0.000"
"USEP","03-Feb-2023","27","252.06","0.00","6701.121","-","0.000"
"USEP","03-Feb-2023","28","252.20","0.00","6733.286","-","0.000"
"USEP","03-Feb-2023","29","252.09","0.00","6734.494","-","0.000"
"USEP","03-Feb-2023","30","248.95","0.00","6707.139","-","0.000"
"USEP","03-Feb-2023","31","302.43","0.00","6781.918","-","0.000"
"USEP","03-Feb-2023","32","354.44","4500.00","6831.092","-","9.000"
"USEP","03-Feb-2023","33","312.61","3985.78","6817.398","-","15.000"
"USEP","03-Feb-2023","34","311.69","239.68","6805.591","-","9.000"
"USEP","03-Feb-2023","35","308.96","15.79","6801.789","-","9.000"
"USEP","03-Feb-2023","36","252.03","0.00","6722.969","-","0.000"
"USEP","03-Feb-2023","37","252.04","0.00","6680.903","-","0.000"
"USEP","03-Feb-2023","38","252.06","0.00","6681.544","-","0.000"
"USEP","03-Feb-2023","39","252.05","0.00","6641.575","-","0.000"
"USEP","03-Feb-2023","40","213.31","0.00","6570.067","-","0.000"
"USEP","03-Feb-2023","41","181.13","0.00","6496.799","-","0.000"
"USEP","03-Feb-2023","42","137.22","0.00","6430.420","-","0.000"
"USEP","03-Feb-2023","43","145.05","0.00","6367.594","-","0.000"
"USEP","03-Feb-2023","44","127.13","0.00","6243.642","-","0.000"
"USEP","03-Feb-2023","45","116.51","0.00","6110.675","-","0.000"
"USEP","03-Feb-2023","46","113.93","0.00","5982.836","-","0.000"
"USEP","03-Feb-2023","47","113.63","0.00","5875.191","-","0.000"
"USEP","03-Feb-2023","48","127.04","0.00","5822.981","-","0.000"
"USEP","04-Feb-2023","1","200.76","0.00","5801.903","-","0.000"
"USEP","04-Feb-2023","2","131.07","0.00","5690.277","-","0.000"
"USEP","04-Feb-2023","3","114.07","0.00","5528.051","-","0.000"
"USEP","04-Feb-2023","4","112.57","0.00","5453.198","-","0.000"
"USEP","04-Feb-2023","5","106.75","0.00","5382.868","-","0.000"
"USEP","04-Feb-2023","6","106.75","0.00","5339.341","-","0.000"
"USEP","04-Feb-2023","7","106.64","0.00","5297.727","-","0.000"
"USEP","04-Feb-2023","8","106.57","0.00","5263.384","-","0.000"
"USEP","04-Feb-2023","9","104.54","0.00","5229.817","-","0.000"
"USEP","04-Feb-2023","10","104.53","0.00","5237.177","-","0.000"
"USEP","04-Feb-2023","11","106.64","0.00","5284.283","-","0.000"
"USEP","04-Feb-2023","12","106.73","0.00","5344.137","-","0.000"
"USEP","04-Feb-2023","13","112.54","0.00","5438.890","-","0.000"
"USEP","04-Feb-2023","14","114.08","0.00","5509.111","-","0.000"
"USEP","04-Feb-2023","15","114.23","0.00","5611.975","-","0.000"
"USEP","04-Feb-2023","16","128.46","0.00","5757.253","-","0.000"
"USEP","04-Feb-2023","17","181.38","0.00","5951.431","-","0.000"
"USEP","04-Feb-2023","18","200.60","0.00","6084.652","-","0.000"
"USEP","04-Feb-2023","19","211.38","0.00","6174.564","-","0.000"
"USEP","04-Feb-2023","20","211.40","0.00","6237.405","-","0.000"
"USEP","04-Feb-2023","21","200.74","0.00","6264.531","-","0.000"
"USEP","04-Feb-2023","22","183.90","0.00","6266.912","-","0.000"
"USEP","04-Feb-2023","23","200.76","0.00","6278.879","-","0.000"
"USEP","04-Feb-2023","24","211.43","0.00","6348.166","-","0.000"
"USEP","04-Feb-2023","25","249.18","0.00","6365.044","-","0.000"
"USEP","04-Feb-2023","26","231.87","0.00","6331.790","-","0.000"
"USEP","04-Feb-2023","27","233.33","0.00","6320.518","-","0.000"
"USEP","04-Feb-2023","28","208.04","0.00","6266.728","-","0.000"
"USEP","04-Feb-2023","29","201.31","0.00","6261.281","-","0.000"
"USEP","04-Feb-2023","30","201.33","0.00","6241.803","-","0.000"
"USEP","04-Feb-2023","31","201.23","0.00","6220.213","-","0.000"
"USEP","04-Feb-2023","32","183.91","0.00","6195.682","-","0.000"
"USEP","04-Feb-2023","33","181.11","0.00","6180.225","-","0.000"
"USEP","04-Feb-2023","34","145.46","0.00","6141.484","-","0.000"
"USEP","04-Feb-2023","35","145.47","0.00","6144.486","-","0.000"
"USEP","04-Feb-2023","36","135.35","0.00","6124.606","-","0.000"
"USEP","04-Feb-2023","37","143.19","0.00","6149.361","-","0.000"
"USEP","04-Feb-2023","38","150.65","0.00","6195.468","-","0.000"
"USEP","04-Feb-2023","39","143.22","0.00","6218.593","-","0.000"
"USEP","04-Feb-2023","40","130.31","0.00","6201.352","-","0.000"
"USEP","04-Feb-2023","41","146.14","0.00","6217.738","-","0.000"
"USEP","04-Feb-2023","42","143.21","0.00","6220.894","-","0.000"
"USEP","04-Feb-2023","43","166.45","0.00","6187.690","-","0.000"
"USEP","04-Feb-2023","44","141.10","0.00","6084.751","-","0.000"
"USEP","04-Feb-2023","45","141.10","0.00","5993.706","-","0.000"
"USEP","04-Feb-2023","46","127.09","0.00","5887.576","-","0.000"
"USEP","04-Feb-2023","47","126.92","0.00","5787.664","-","0.000"
"USEP","04-Feb-2023","48","114.14","0.00","5636.492","-","0.000"
"USEP","05-Feb-2023","1","109.41","0.00","5484.281","-","0.000"
"USEP","05-Feb-2023","2","106.68","0.00","5381.471","-","0.000"
"USEP","05-Feb-2023","3","106.68","0.00","5373.922","-","0.000"
"USEP","05-Feb-2023","4","106.60","0.00","5305.714","-","0.000"
"USEP","05-Feb-2023","5","101.41","0.00","5230.552","-","0.000"
"USEP","05-Feb-2023","6","100.10","0.00","5192.795","-","0.000"
"USEP","05-Feb-2023","7","97.30","0.00","5145.381","-","0.000"
"USEP","05-Feb-2023","8","96.50","0.00","5104.205","-","0.000"
"USEP","05-Feb-2023","9","91.91","0.00","5076.035","-","0.000"
"USEP","05-Feb-2023","10","92.50","0.00","5083.003","-","0.000"
"USEP","05-Feb-2023","11","96.51","0.00","5120.690","-","0.000"
"USEP","05-Feb-2023","12","100.30","0.00","5174.645","-","0.000"
"USEP","05-Feb-2023","13","104.40","0.00","5244.304","-","0.000"
"USEP","05-Feb-2023","14","104.58","0.00","5282.578","-","0.000"
"USEP","05-Feb-2023","15","106.64","0.00","5324.296","-","0.000"
"USEP","05-Feb-2023","16","109.43","0.00","5418.249","-","0.000"
"USEP","05-Feb-2023","17","112.38","0.00","5531.784","-","0.000"
"USEP","05-Feb-2023","18","113.97","0.00","5611.547","-","0.000"
"USEP","05-Feb-2023","19","122.41","0.00","5699.338","-","0.000"
"USEP","05-Feb-2023","20","119.82","0.00","5759.544","-","0.000"
"USEP","05-Feb-2023","21","113.96","0.00","5805.686","-","0.000"
"USEP","05-Feb-2023","22","113.14","0.00","5798.469","-","0.000"
"USEP","05-Feb-2023","23","113.15","0.00","5808.519","-","0.000"
"USEP","05-Feb-2023","24","107.07","0.00","5792.217","-","0.000"
"USEP","05-Feb-2023","25","107.20","0.00","5797.311","-","0.000"
"USEP","05-Feb-2023","26","107.09","0.00","5764.768","-","0.000"
"USEP","05-Feb-2023","27","107.11","0.00","5770.339","-","0.000"
"USEP","05-Feb-2023","28","112.15","0.00","5786.298","-","0.000"
"USEP","05-Feb-2023","29","112.15","0.00","5805.874","-","0.000"
"USEP","05-Feb-2023","30","113.30","0.00","5835.545","-","0.000"
"USEP","05-Feb-2023","31","113.31","0.00","5860.390","-","0.000"
"USEP","05-Feb-2023","32","113.98","0.00","5897.188","-","0.000"
"USEP","05-Feb-2023","33","120.47","0.00","5958.896","-","0.000"
"USEP","05-Feb-2023","34","124.23","0.00","6014.605","-","0.000"
"USEP","05-Feb-2023","35","124.25","0.00","6030.449","-","0.000"
"USEP","05-Feb-2023","36","123.58","0.00","6020.424","-","0.000"
"USEP","05-Feb-2023","37","120.78","0.00","6059.901","-","0.000"
"USEP","05-Feb-2023","38","127.09","0.00","6128.154","-","0.000"
"USEP","05-Feb-2023","39","141.62","0.00","6197.978","-","0.000"
"USEP","05-Feb-2023","40","150.33","0.00","6236.570","-","0.000"
"USEP","05-Feb-2023","41","150.14","0.00","6250.083","-","0.000"
"USEP","05-Feb-2023","42","150.04","0.00","6250.332","-","0.000"
"USEP","05-Feb-2023","43","132.51","0.00","6203.281","-","0.000"
"USEP","05-Feb-2023","44","124.24","0.00","6090.755","-","0.000"
"USEP","05-Feb-2023","45","123.02","0.00","5983.880","-","0.000"
"USEP","05-Feb-2023","46","114.02","0.00","5853.209","-","0.000"
"USEP","05-Feb-2023","47","122.46","0.00","5745.688","-","0.000"
"USEP","05-Feb-2023","48","106.81","0.00","5580.843","-","0.000"
"USEP","06-Feb-2023","1","104.62","0.00","5408.851","-","0.000"
"USEP","06-Feb-2023","2","98.36","0.00","5269.124","-","0.000"
"USEP","06-Feb-2023","3","96.23","0.00","5224.220","-","0.000"
"USEP","06-Feb-2023","4","96.73","0.00","5209.728","-","0.000"
"USEP","06-Feb-2023","5","96.22","0.00","5157.210","-","0.000"
"USEP","06-Feb-2023","6","91.40","0.00","5103.638","-","0.000"
"USEP","06-Feb-2023","7","93.62","0.00","5083.569","-","0.000"
"USEP","06-Feb-2023","8","91.40","0.00","5078.788","-","0.000"
"USEP","06-Feb-2023","9","93.62","0.00","5082.595","-","0.000"
"USEP","06-Feb-2023","10","95.04","0.00","5101.407","-","0.000"
"USEP","06-Feb-2023","11","98.30","0.00","5188.794","-","0.000"
"USEP","06-Feb-2023","12","105.17","0.00","5344.087","-","0.000"
"USEP","06-Feb-2023","13","109.68","0.00","5554.894","-","0.000"
"USEP","06-Feb-2023","14","113.05","0.00","5760.702","-","0.000"
"USEP","06-Feb-2023","15","114.02","0.00","5990.068","-","0.000"
"USEP","06-Feb-2023","16","127.09","0.00","6216.685","-","0.000"
"USEP","06-Feb-2023","17","209.20","0.00","6433.829","-","0.000"
"USEP","06-Feb-2023","18","212.77","0.00","6564.381","-","0.000"
"USEP","06-Feb-2023","19","221.28","0.00","6637.157","-","0.000"
"USEP","06-Feb-2023","20","242.06","0.00","6690.639","-","0.000"
"USEP","06-Feb-2023","21","248.23","0.00","6696.747","-","0.000"
"USEP","06-Feb-2023","22","242.06","0.00","6688.884","-","0.000"
"USEP","06-Feb-2023","23","232.06","0.00","6673.676","-","0.000"
"USEP","06-Feb-2023","24","211.58","0.00","6602.580","-","0.000"
"USEP","06-Feb-2023","25","191.54","0.00","6541.713","-","0.000"
"USEP","06-Feb-2023","26","180.94","0.00","6541.787","-","0.000"
"USEP","06-Feb-2023","27","191.53","0.00","6604.514","-","0.000"
"USEP","06-Feb-2023","28","211.61","0.00","6639.229","-","0.000"
"USEP","06-Feb-2023","29","201.53","0.00","6676.087","-","0.000"
"USEP","06-Feb-2023","30","180.99","0.00","6638.051","-","0.000"
"USEP","06-Feb-2023","31","150.71","0.00","6643.101","-","0.000"
"USEP","06-Feb-2023","32","127.13","0.00","6637.132","-","0.000"
"USEP","06-Feb-2023","33","180.94","0.00","6666.708","-","0.000"
"USEP","06-Feb-2023","34","180.93","0.00","6667.737","-","0.000"
"USEP","06-Feb-2023","35","145.88","0.00","6627.719","-","0.000"
"USEP","06-Feb-2023","36","122.41","0.00","6543.984","-","0.000"
"USEP","06-Feb-2023","37","115.69","0.00","6522.534","-","0.000"
"USEP","06-Feb-2023","38","125.20","0.00","6554.222","-","0.000"
"USEP","06-Feb-2023","39","114.69","0.00","6573.551","-","0.000"
"USEP","06-Feb-2023","40","191.57","0.00","6557.840","-","0.000"
"USEP","06-Feb-2023","41","231.91","0.00","6529.785","-","0.000"
"USEP","06-Feb-2023","42","211.48","0.00","6485.010","-","0.000"
"USEP","06-Feb-2023","43","191.36","0.00","6406.936","-","0.000"
"USEP","06-Feb-2023","44","127.06","0.00","6266.077","-","0.000"
"USEP","06-Feb-2023","45","113.88","0.00","6043.336","-","0.000"
"USEP","06-Feb-2023","46","106.49","0.00","5806.222","-","0.000"
"USEP","06-Feb-2023","47","105.47","0.00","5630.011","-","0.000"
"USEP","06-Feb-2023","48","106.52","0.00","5590.137","-","0.000"
"USEP","07-Feb-2023","1","103.99","0.00","5500.483","-","0.000"
"USEP","07-Feb-2023","2","102.22","0.00","5395.333","-","0.000"
"USEP","07-Feb-2023","3","98.49","0.00","5338.267","-","0.000"
"USEP","07-Feb-2023","4","96.12","0.00","5276.579","-","0.000"
"USEP","07-Feb-2023","5","92.89","0.00","5218.922","-","0.000"
"USEP","07-Feb-2023","6","89.49","0.00","5187.487","-","0.000"
"USEP","07-Feb-2023","7","87.03","0.00","5161.529","-","0.000"
"USEP","07-Feb-2023","8","76.99","0.00","5137.285","-","0.000"
"USEP","07-Feb-2023","9","77.00","0.00","5142.991","-","0.000"
"USEP","07-Feb-2023","10","87.29","0.00","5162.110","-","0.000"
"USEP","07-Feb-2023","11","96.62","0.00","5257.500","-","0.000"
"USEP","07-Feb-2023","12","103.94","0.00","5398.836","-","0.000"
"USEP","07-Feb-2023","13","105.17","0.00","5578.313","-","0.000"
"USEP","07-Feb-2023","14","114.12","0.00","5764.837","-","0.000"
"USEP","07-Feb-2023","15","115.71","0.00","5968.731","-","0.000"
"USEP","07-Feb-2023","16","125.17","0.00","6198.947","-","0.000"
"USEP","07-Feb-2023","17","151.44","0.00","6392.041","-","0.000"
"USEP","07-Feb-2023","18","147.00","0.00","6514.119","-","0.000"
"USEP","07-Feb-2023","19","190.49","0.00","6559.774","-","0.000"
"USEP","07-Feb-2023","20","201.49","0.00","6602.461","-","0.000"
"USEP","07-Feb-2023","21","201.49","0.00","6614.334","-","0.000"
"USEP","07-Feb-2023","22","201.17","0.00","6602.317","-","0.000"
"USEP","07-Feb-2023","23","181.15","0.00","6568.943","-","0.000"
"USEP","07-Feb-2023","24","135.66","0.00","6514.497","-","0.000"
"USEP","07-Feb-2023","25","126.69","0.00","6466.845","-","0.000"
"USEP","07-Feb-2023","26","126.69","0.00","6465.413","-","0.000"
"USEP","07-Feb-2023","27","136.75","0.00","6514.005","-","0.000"
"USEP","07-Feb-2023","28","136.74","0.00","6524.094","-","0.000"
"USEP","07-Feb-2023","29","181.04","0.00","6573.118","-","0.000"
"USEP","07-Feb-2023","30","201.02","0.00","6605.612","-","0.000"
"USEP","07-Feb-2023","31","202.50","0.00","6653.960","-","0.000"
"USEP","07-Feb-2023","32","243.90","0.00","6685.684","-","0.000"
"USEP","07-Feb-2023","33","243.89","0.00","6684.049","-","0.000"
"USEP","07-Feb-2023","34","244.14","0.00","6723.008","-","0.000"
"USEP","07-Feb-2023","35","244.25","0.00","6744.186","-","0.000"
"USEP","07-Feb-2023","36","211.47","0.00","6694.764","-","0.000"
"USEP","07-Feb-2023","37","202.49","0.00","6654.815","-","0.000"
"USEP","07-Feb-2023","38","202.52","0.00","6666.654","-","0.000"
"USEP","07-Feb-2023","39","244.23","0.00","6682.284","-","0.000"
"USEP","07-Feb-2023","40","244.02","0.00","6660.585","-","0.000"
"USEP","07-Feb-2023","41","282.55","0.00","6651.545","-","0.000"
"USEP","07-Feb-2023","42","257.70","0.00","6618.658","-","0.000"
"USEP","07-Feb-2023","43","274.37","0.00","6547.349","-","0.000"
"USEP","07-Feb-2023","44","201.31","0.00","6392.419","-","0.000"
"USEP","07-Feb-2023","45","168.31","0.00","6241.709","-","0.000"
"USEP","07-Feb-2023","46","125.19","0.00","6086.655","-","0.000"
"USEP","07-Feb-2023","47","122.67","0.00","5931.909","-","0.000"
"USEP","07-Feb-2023","48","113.76","0.00","5774.171","-","0.000"
"USEP","08-Feb-2023","1","113.60","0.00","5581.315","-","0.000"
"USEP","08-Feb-2023","2","104.63","0.00","5476.567","-","0.000"
"USEP","08-Feb-2023","3","102.22","0.00","5414.775","-","0.000"
"USEP","08-Feb-2023","4","102.22","0.00","5368.092","-","0.000"
"USEP","08-Feb-2023","5","99.53","0.00","5314.600","-","0.000"
"USEP","08-Feb-2023","6","96.60","0.00","5275.471","-","0.000"
"USEP","08-Feb-2023","7","95.04","0.00","5256.675","-","0.000"
"USEP","08-Feb-2023","8","95.04","0.00","5247.734","-","0.000"
"USEP","08-Feb-2023","9","95.04","0.00","5256.153","-","0.000"
"USEP","08-Feb-2023","10","96.12","0.00","5264.671","-","0.000"
"USEP","08-Feb-2023","11","102.20","0.00","5338.217","-","0.000"
"USEP","08-Feb-2023","12","110.63","0.00","5484.698","-","0.000"
"USEP","08-Feb-2023","13","113.95","0.00","5670.894","-","0.000"
"USEP","08-Feb-2023","14","115.26","0.00","5851.156","-","0.000"
"USEP","08-Feb-2023","15","163.57","0.00","6064.001","-","0.000"
"USEP","08-Feb-2023","16","203.54","0.00","6293.740","-","0.000"
"USEP","08-Feb-2023","17","181.03","0.00","6477.898","-","0.000"
"USEP","08-Feb-2023","18","203.82","0.00","6608.758","-","0.000"
"USEP","08-Feb-2023","19","211.48","0.00","6657.489","-","0.000"
"USEP","08-Feb-2023","20","203.93","0.00","6693.412","-","0.000"
"USEP","08-Feb-2023","21","204.05","0.00","6720.966","-","0.000"
"USEP","08-Feb-2023","22","201.71","0.00","6693.417","-","0.000"
"USEP","08-Feb-2023","23","201.56","0.00","6644.214","-","0.000"
"USEP","08-Feb-2023","24","183.62","0.00","6624.955","-","0.000"
"USEP","08-Feb-2023","25","163.47","0.00","6582.005","-","0.000"
"USEP","08-Feb-2023","26","163.47","0.00","6580.697","-","0.000"
"USEP","08-Feb-2023","27","203.49","0.00","6668.174","-","0.000"
"USEP","08-Feb-2023","28","204.50","0.00","6696.121","-","0.000"
"USEP","08-Feb-2023","29","248.92","0.00","6735.816","-","0.000"
"USEP","08-Feb-2023","30","251.29","0.00","6769.031","-","0.000"
"USEP","08-Feb-2023","31","263.56","0.00","6790.203","-","0.000"
"USEP","08-Feb-2023","32","262.11","0.00","6763.921","-","0.000"
"USEP","08-Feb-2023","33","307.90","4500.00","6833.756","-","9.000"
"USEP","08-Feb-2023","34","459.21","4500.00","6851.200","-","9.000"
"USEP","08-Feb-2023","35","288.41","0.00","6801.544","-","0.000"
"USEP","08-Feb-2023","36","249.06","0.00","6762.515","-","0.000"
"USEP","08-Feb-2023","37","287.41","0.00","6703.904","-","0.000"
"USEP","08-Feb-2023","38","262.17","0.00","6731.795","-","0.000"
"USEP","08-Feb-2023","39","248.99","0.00","6688.333","-","0.000"
"USEP","08-Feb-2023","40","211.51","0.00","6646.789","-","0.000"
"USEP","08-Feb-2023","41","206.02","0.00","6613.828","-","0.000"
"USEP","08-Feb-2023","42","250.86","0.00","6579.793","-","0.000"
"USEP","08-Feb-2023","43","232.09","0.00","6516.952","-","0.000"
"USEP","08-Feb-2023","44","181.31","0.00","6354.587","-","0.000"
"USEP","08-Feb-2023","45","200.53","0.00","6211.496","-","0.000"
"USEP","08-Feb-2023","46","150.61","0.00","6060.279","-","0.000"
"USEP","08-Feb-2023","47","122.68","0.00","5922.570","-","0.000"
"USEP","08-Feb-2023","48","113.87","0.00","5779.101","-","0.000"
