"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","SOLAR(MW)","TCL(MW)"
"USEP","02-Dec-2023","42","161.91","0.00","6429.395","-","0.000"
"USEP","02-Dec-2023","43","180.44","0.00","6385.162","-","0.000"
"USEP","02-Dec-2023","44","141.57","0.00","6284.197","-","0.000"
"USEP","02-Dec-2023","45","136.91","0.00","6177.054","-","0.000"
"USEP","02-Dec-2023","46","130.61","0.00","6074.716","-","0.000"
"USEP","02-Dec-2023","47","130.47","0.00","5969.352","-","0.000"
"USEP","02-Dec-2023","48","130.51","0.00","5852.811","-","0.000"
"USEP","03-Dec-2023","1","130.46","0.00","5731.339","-","0.000"
"USEP","03-Dec-2023","2","129.66","0.00","5633.778","-","0.000"
"USEP","03-Dec-2023","3","129.42","0.00","5536.406","-","0.000"
"USEP","03-Dec-2023","4","129.41","0.00","5475.946","-","0.000"
"USEP","03-Dec-2023","5","129.66","0.00","5435.768","-","0.000"
"USEP","03-Dec-2023","6","129.40","0.00","5385.999","-","0.000"
"USEP","03-Dec-2023","7","127.86","0.00","5325.161","-","0.000"
"USEP","03-Dec-2023","8","124.83","0.00","5283.139","-","0.000"
"USEP","03-Dec-2023","9","124.82","0.00","5263.702","-","0.000"
"USEP","03-Dec-2023","10","124.83","0.00","5273.095","-","0.000"
"USEP","03-Dec-2023","11","126.85","0.00","5309.908","-","0.000"
"USEP","03-Dec-2023","12","128.00","0.00","5370.666","-","0.000"
"USEP","03-Dec-2023","13","128.01","0.00","5442.791","-","0.000"
"USEP","03-Dec-2023","14","127.88","0.00","5487.963","-","0.000"
"USEP","03-Dec-2023","15","127.52","0.00","5504.270","-","0.000"
"USEP","03-Dec-2023","16","128.67","0.00","5557.568","-","0.000"
"USEP","03-Dec-2023","17","126.88","0.00","5640.676","-","0.000"
"USEP","03-Dec-2023","18","126.88","0.00","5695.977","-","0.000"
"USEP","03-Dec-2023","19","127.53","0.00","5746.120","-","0.000"
"USEP","03-Dec-2023","20","127.95","0.00","5836.395","-","0.000"
"USEP","03-Dec-2023","21","127.96","0.00","5909.330","-","0.000"
"USEP","03-Dec-2023","22","127.57","0.00","5926.923","-","0.000"
"USEP","03-Dec-2023","23","124.91","0.00","5893.709","-","0.000"
"USEP","03-Dec-2023","24","114.47","0.00","5824.358","-","0.000"
"USEP","03-Dec-2023","25","113.98","0.00","5810.312","-","0.000"
"USEP","03-Dec-2023","26","124.90","0.00","5849.650","-","0.000"
"USEP","03-Dec-2023","27","127.59","0.00","5914.578","-","0.000"
"USEP","03-Dec-2023","28","128.78","0.00","5961.753","-","0.000"
"USEP","03-Dec-2023","29","129.51","0.00","5987.791","-","0.000"
"USEP","03-Dec-2023","30","129.51","0.00","5996.344","-","0.000"
"USEP","03-Dec-2023","31","130.58","0.00","6024.470","-","0.000"
"USEP","03-Dec-2023","32","145.78","0.00","6078.866","-","0.000"
"USEP","03-Dec-2023","33","154.83","0.00","6105.958","-","0.000"
"USEP","03-Dec-2023","34","130.59","0.00","6061.536","-","0.000"
"USEP","03-Dec-2023","35","129.74","0.00","6021.418","-","0.000"
"USEP","03-Dec-2023","36","129.75","0.00","6027.352","-","0.000"
"USEP","03-Dec-2023","37","128.72","0.00","6072.614","-","0.000"
"USEP","03-Dec-2023","38","129.47","0.00","6153.953","-","0.000"
"USEP","03-Dec-2023","39","129.77","0.00","6223.140","-","0.000"
"USEP","03-Dec-2023","40","130.61","0.00","6267.796","-","0.000"
"USEP","03-Dec-2023","41","135.21","0.00","6307.228","-","0.000"
"USEP","03-Dec-2023","42","135.73","0.00","6310.916","-","0.000"
"USEP","03-Dec-2023","43","130.58","0.00","6269.401","-","0.000"
"USEP","03-Dec-2023","44","128.81","0.00","6170.871","-","0.000"
"USEP","03-Dec-2023","45","128.73","0.00","6056.288","-","0.000"
"USEP","03-Dec-2023","46","128.60","0.00","5941.978","-","0.000"
"USEP","03-Dec-2023","47","128.58","0.00","5825.038","-","0.000"
"USEP","03-Dec-2023","48","124.88","0.00","5682.782","-","0.000"
"USEP","04-Dec-2023","1","101.41","0.00","5540.566","-","0.000"
"USEP","04-Dec-2023","2","89.49","0.00","5428.954","-","0.000"
"USEP","04-Dec-2023","3","87.49","0.00","5384.011","-","0.000"
"USEP","04-Dec-2023","4","86.45","0.00","5322.676","-","0.000"
"USEP","04-Dec-2023","5","76.55","0.00","5271.957","-","0.000"
"USEP","04-Dec-2023","6","112.39","0.00","5224.657","-","0.000"
"USEP","04-Dec-2023","7","102.23","0.00","5191.806","-","0.000"
"USEP","04-Dec-2023","8","102.23","0.00","5183.476","-","0.000"
"USEP","04-Dec-2023","9","101.82","0.00","5184.942","-","0.000"
"USEP","04-Dec-2023","10","111.21","0.00","5220.001","-","0.000"
"USEP","04-Dec-2023","11","102.24","0.00","5300.703","-","0.000"
"USEP","04-Dec-2023","12","115.77","0.00","5446.469","-","0.000"
"USEP","04-Dec-2023","13","123.74","0.00","5629.876","-","0.000"
"USEP","04-Dec-2023","14","127.96","0.00","5823.552","-","0.000"
"USEP","04-Dec-2023","15","129.76","0.00","6028.297","-","0.000"
"USEP","04-Dec-2023","16","155.77","0.00","6241.316","-","0.000"
"USEP","04-Dec-2023","17","137.54","0.00","6407.363","-","0.000"
"USEP","04-Dec-2023","18","137.13","0.00","6478.693","-","0.000"
"USEP","04-Dec-2023","19","136.96","0.00","6539.322","-","0.000"
"USEP","04-Dec-2023","20","137.27","0.00","6640.953","-","0.000"
"USEP","04-Dec-2023","21","154.40","0.00","6682.527","-","0.000"
"USEP","04-Dec-2023","22","144.57","0.00","6690.594","-","0.000"
"USEP","04-Dec-2023","23","137.24","0.00","6653.448","-","0.000"
"USEP","04-Dec-2023","24","136.86","0.00","6543.203","-","0.000"
"USEP","04-Dec-2023","25","128.80","0.00","6474.086","-","0.000"
"USEP","04-Dec-2023","26","137.06","0.00","6551.941","-","0.000"
"USEP","04-Dec-2023","27","136.98","0.00","6591.795","-","0.000"
"USEP","04-Dec-2023","28","135.28","0.00","6566.041","-","0.000"
"USEP","04-Dec-2023","29","137.30","0.00","6676.216","-","0.000"
"USEP","04-Dec-2023","30","247.41","0.00","6787.643","-","0.000"
"USEP","04-Dec-2023","31","230.24","0.00","6776.018","-","0.000"
"USEP","04-Dec-2023","32","129.02","0.00","6647.434","-","0.000"
"USEP","04-Dec-2023","33","127.57","0.00","6657.464","-","0.000"
"USEP","04-Dec-2023","34","136.95","0.00","6779.651","-","0.000"
"USEP","04-Dec-2023","35","132.65","0.00","6772.146","-","0.000"
"USEP","04-Dec-2023","36","128.24","0.00","6712.472","-","0.000"
"USEP","04-Dec-2023","37","128.04","0.00","6664.412","-","0.000"
"USEP","04-Dec-2023","38","127.82","0.00","6679.531","-","0.000"
"USEP","04-Dec-2023","39","137.32","0.00","6684.043","-","0.000"
"USEP","04-Dec-2023","40","137.33","0.00","6668.403","-","0.000"
"USEP","04-Dec-2023","41","137.26","0.00","6644.179","-","0.000"
"USEP","04-Dec-2023","42","137.15","0.00","6603.465","-","0.000"
"USEP","04-Dec-2023","43","136.95","0.00","6518.990","-","0.000"
"USEP","04-Dec-2023","44","136.94","0.00","6386.847","-","0.000"
"USEP","04-Dec-2023","45","130.94","0.00","6235.546","-","0.000"
"USEP","04-Dec-2023","46","128.68","0.00","6104.417","-","0.000"
"USEP","04-Dec-2023","47","128.62","0.00","5974.074","-","0.000"
"USEP","04-Dec-2023","48","128.00","0.00","5820.148","-","0.000"
"USEP","05-Dec-2023","1","117.61","0.00","5636.954","-","0.000"
"USEP","05-Dec-2023","2","113.79","0.00","5492.700","-","0.000"
"USEP","05-Dec-2023","3","113.78","0.00","5423.900","-","0.000"
"USEP","05-Dec-2023","4","116.30","0.00","5407.921","-","0.000"
"USEP","05-Dec-2023","5","115.71","0.00","5354.931","-","0.000"
"USEP","05-Dec-2023","6","115.34","0.00","5317.979","-","0.000"
"USEP","05-Dec-2023","7","102.58","0.00","5284.645","-","0.000"
"USEP","05-Dec-2023","8","102.58","0.00","5275.481","-","0.000"
"USEP","05-Dec-2023","9","102.58","0.00","5277.021","-","0.000"
"USEP","05-Dec-2023","10","115.33","0.00","5315.400","-","0.000"
"USEP","05-Dec-2023","11","116.28","0.00","5395.183","-","0.000"
"USEP","05-Dec-2023","12","118.40","0.00","5546.540","-","0.000"
"USEP","05-Dec-2023","13","120.13","0.00","5732.268","-","0.000"
"USEP","05-Dec-2023","14","121.81","0.00","5935.954","-","0.000"
"USEP","05-Dec-2023","15","154.29","0.00","6129.600","-","0.000"
"USEP","05-Dec-2023","16","171.64","0.00","6317.362","-","0.000"
"USEP","05-Dec-2023","17","151.98","0.00","6482.972","-","0.000"
"USEP","05-Dec-2023","18","145.72","0.00","6574.882","-","0.000"
"USEP","05-Dec-2023","19","137.18","0.00","6630.904","-","0.000"
"USEP","05-Dec-2023","20","137.15","0.00","6652.459","-","0.000"
"USEP","05-Dec-2023","21","136.97","0.00","6663.701","-","0.000"
"USEP","05-Dec-2023","22","137.27","0.00","6672.573","-","0.000"
"USEP","05-Dec-2023","23","124.87","0.00","6629.378","-","0.000"
"USEP","05-Dec-2023","24","121.16","0.00","6499.259","-","0.000"
"USEP","05-Dec-2023","25","117.71","0.00","6376.445","-","0.000"
"USEP","05-Dec-2023","26","120.29","0.00","6432.437","-","0.000"
"USEP","05-Dec-2023","27","136.96","0.00","6595.205","-","0.000"
"USEP","05-Dec-2023","28","137.13","0.00","6661.907","-","0.000"
"USEP","05-Dec-2023","29","136.96","0.00","6648.980","-","0.000"
"USEP","05-Dec-2023","30","137.34","0.00","6690.395","-","0.000"
"USEP","05-Dec-2023","31","137.32","0.00","6697.338","-","0.000"
"USEP","05-Dec-2023","32","163.05","0.00","6729.996","-","0.000"
"USEP","05-Dec-2023","33","137.55","0.00","6768.593","-","0.000"
"USEP","05-Dec-2023","34","224.42","0.00","6856.045","-","0.000"
"USEP","05-Dec-2023","35","284.10","0.00","6899.468","-","0.000"
"USEP","05-Dec-2023","36","212.51","0.00","6838.854","-","0.000"
"USEP","05-Dec-2023","37","227.12","0.00","6780.625","-","0.000"
"USEP","05-Dec-2023","38","294.90","0.00","6824.824","-","0.000"
"USEP","05-Dec-2023","39","289.90","0.00","6789.606","-","0.000"
"USEP","05-Dec-2023","40","144.51","0.00","6707.750","-","0.000"
"USEP","05-Dec-2023","41","137.18","0.00","6650.705","-","0.000"
"USEP","05-Dec-2023","42","137.15","0.00","6606.501","-","0.000"
"USEP","05-Dec-2023","43","137.15","0.00","6523.979","-","0.000"
"USEP","05-Dec-2023","44","129.31","0.00","6388.492","-","0.000"
"USEP","05-Dec-2023","45","123.90","0.00","6234.855","-","0.000"
"USEP","05-Dec-2023","46","121.85","0.00","6102.315","-","0.000"
"USEP","05-Dec-2023","47","121.03","0.00","5971.430","-","0.000"
"USEP","05-Dec-2023","48","120.17","0.00","5806.530","-","0.000"
"USEP","06-Dec-2023","1","117.61","0.00","5639.449","-","0.000"
"USEP","06-Dec-2023","2","116.30","0.00","5534.269","-","0.000"
"USEP","06-Dec-2023","3","118.40","0.00","5500.915","-","0.000"
"USEP","06-Dec-2023","4","117.58","0.00","5427.771","-","0.000"
"USEP","06-Dec-2023","5","117.57","0.00","5370.552","-","0.000"
"USEP","06-Dec-2023","6","116.27","0.00","5325.534","-","0.000"
"USEP","06-Dec-2023","7","111.44","0.00","5290.858","-","0.000"
"USEP","06-Dec-2023","8","111.43","0.00","5284.571","-","0.000"
"USEP","06-Dec-2023","9","111.44","0.00","5284.297","-","0.000"
"USEP","06-Dec-2023","10","116.27","0.00","5325.330","-","0.000"
"USEP","06-Dec-2023","11","117.57","0.00","5410.814","-","0.000"
"USEP","06-Dec-2023","12","120.59","0.00","5558.005","-","0.000"
"USEP","06-Dec-2023","13","120.94","0.00","5740.648","-","0.000"
"USEP","06-Dec-2023","14","122.85","0.00","5935.074","-","0.000"
"USEP","06-Dec-2023","15","155.25","0.00","6131.583","-","0.000"
"USEP","06-Dec-2023","16","202.23","0.00","6331.183","-","0.000"
"USEP","06-Dec-2023","17","167.70","0.00","6489.517","-","0.000"
"USEP","06-Dec-2023","18","163.36","0.00","6574.609","-","0.000"
"USEP","06-Dec-2023","19","137.25","0.00","6608.266","-","0.000"
"USEP","06-Dec-2023","20","144.79","0.00","6638.811","-","0.000"
"USEP","06-Dec-2023","21","151.94","0.00","6668.845","-","0.000"
"USEP","06-Dec-2023","22","148.41","0.00","6652.658","-","0.000"
"USEP","06-Dec-2023","23","137.23","0.00","6634.353","-","0.000"
"USEP","06-Dec-2023","24","124.87","0.00","6580.772","-","0.000"
"USEP","06-Dec-2023","25","122.94","0.00","6520.993","-","0.000"
"USEP","06-Dec-2023","26","136.95","0.00","6601.347","-","0.000"
"USEP","06-Dec-2023","27","335.54","0.00","6760.725","-","0.000"
"USEP","06-Dec-2023","28","537.53","0.00","6878.534","-","0.000"
"USEP","06-Dec-2023","29","568.30","0.00","6903.424","-","0.000"
"USEP","06-Dec-2023","30","568.24","0.00","6911.908","-","0.000"
"USEP","06-Dec-2023","31","568.20","8.16","6905.137","-","11.000"
"USEP","06-Dec-2023","32","514.27","4500.00","6884.895","-","11.000"
"USEP","06-Dec-2023","33","468.15","4500.00","6882.345","-","18.500"
"USEP","06-Dec-2023","34","568.92","10.81","6887.618","-","18.500"
"USEP","06-Dec-2023","35","293.39","4500.00","6837.615","-","11.000"
"USEP","06-Dec-2023","36","312.23","1037.12","6745.093","-","11.000"
"USEP","06-Dec-2023","37","247.78","0.00","6705.896","-","0.000"
"USEP","06-Dec-2023","38","210.26","0.00","6698.407","-","0.000"
"USEP","06-Dec-2023","39","203.80","0.00","6659.298","-","0.000"
"USEP","06-Dec-2023","40","163.01","0.00","6627.982","-","0.000"
"USEP","06-Dec-2023","41","137.24","0.00","6602.744","-","0.000"
"USEP","06-Dec-2023","42","124.88","0.00","6542.523","-","0.000"
"USEP","06-Dec-2023","43","122.93","0.00","6440.618","-","0.000"
"USEP","06-Dec-2023","44","121.87","0.00","6308.083","-","0.000"
"USEP","06-Dec-2023","45","120.89","0.00","6167.099","-","0.000"
"USEP","06-Dec-2023","46","118.44","0.00","6033.764","-","0.000"
"USEP","06-Dec-2023","47","117.62","0.00","5903.853","-","0.000"
"USEP","06-Dec-2023","48","113.81","0.00","5752.397","-","0.000"
"USEP","07-Dec-2023","1","115.38","0.00","5600.921","-","0.000"
"USEP","07-Dec-2023","2","115.37","0.00","5495.965","-","0.000"
"USEP","07-Dec-2023","3","117.10","0.00","5441.166","-","0.000"
"USEP","07-Dec-2023","4","115.35","0.00","5379.319","-","0.000"
"USEP","07-Dec-2023","5","115.35","0.00","5324.704","-","0.000"
"USEP","07-Dec-2023","6","115.35","0.00","5293.740","-","0.000"
"USEP","07-Dec-2023","7","114.52","0.00","5264.850","-","0.000"
"USEP","07-Dec-2023","8","114.51","0.00","5255.357","-","0.000"
"USEP","07-Dec-2023","9","114.51","0.00","5260.953","-","0.000"
"USEP","07-Dec-2023","10","115.33","0.00","5303.815","-","0.000"
"USEP","07-Dec-2023","11","117.17","0.00","5379.334","-","0.000"
"USEP","07-Dec-2023","12","118.72","0.00","5526.197","-","0.000"
"USEP","07-Dec-2023","13","119.76","0.00","5711.752","-","0.000"
"USEP","07-Dec-2023","14","128.67","0.00","5905.359","-","0.000"
"USEP","07-Dec-2023","15","136.91","0.00","6086.858","-","0.000"
"USEP","07-Dec-2023","16","154.99","0.00","6276.647","-","0.000"
"USEP","07-Dec-2023","17","137.14","0.00","6440.826","-","0.000"
"USEP","07-Dec-2023","18","137.26","0.00","6534.039","-","0.000"
"USEP","07-Dec-2023","19","137.14","0.00","6564.043","-","0.000"
"USEP","07-Dec-2023","20","136.96","0.00","6549.739","-","0.000"
"USEP","07-Dec-2023","21","136.94","0.00","6578.973","-","0.000"
"USEP","07-Dec-2023","22","137.24","0.00","6641.222","-","0.000"
"USEP","07-Dec-2023","23","137.14","0.00","6602.809","-","0.000"
"USEP","07-Dec-2023","24","123.86","0.00","6484.771","-","0.000"
"USEP","07-Dec-2023","25","118.90","0.00","6391.285","-","0.000"
"USEP","07-Dec-2023","26","121.24","0.00","6416.757","-","0.000"
"USEP","07-Dec-2023","27","130.56","0.00","6483.563","-","0.000"
"USEP","07-Dec-2023","28","136.94","0.00","6562.596","-","0.000"
"USEP","07-Dec-2023","29","136.98","0.00","6569.853","-","0.000"
"USEP","07-Dec-2023","30","138.86","0.00","6645.029","-","0.000"
"USEP","07-Dec-2023","31","410.98","0.00","6830.733","-","0.000"
"USEP","07-Dec-2023","32","578.29","0.00","6938.818","-","7.000"
"USEP","07-Dec-2023","33","577.99","38.45","7019.939","-","7.000"
"USEP","07-Dec-2023","34","410.85","0.00","6960.860","-","7.000"
"USEP","07-Dec-2023","35","163.16","0.00","6905.283","-","0.000"
"USEP","07-Dec-2023","36","157.95","0.00","6829.217","-","0.000"
"USEP","07-Dec-2023","37","152.78","0.00","6785.357","-","0.000"
"USEP","07-Dec-2023","38","151.94","0.00","6747.615","-","0.000"
"USEP","07-Dec-2023","39","168.70","0.00","6718.287","-","0.000"
"USEP","07-Dec-2023","40","163.02","0.00","6710.832","-","0.000"
"USEP","07-Dec-2023","41","154.58","0.00","6677.642","-","0.000"
"USEP","07-Dec-2023","42","137.23","0.00","6616.029","-","0.000"
"USEP","07-Dec-2023","43","137.26","0.00","6519.546","-","0.000"
"USEP","07-Dec-2023","44","136.93","0.00","6378.125","-","0.000"
"USEP","07-Dec-2023","45","136.88","0.00","6226.167","-","0.000"
"USEP","07-Dec-2023","46","120.59","0.00","6093.215","-","0.000"
"USEP","07-Dec-2023","47","113.82","0.00","5972.295","-","0.000"
"USEP","07-Dec-2023","48","100.37","0.00","5819.497","-","0.000"
"USEP","08-Dec-2023","1","104.30","0.00","5667.450","-","0.000"
"USEP","08-Dec-2023","2","104.29","0.00","5550.978","-","0.000"
"USEP","08-Dec-2023","3","109.72","0.00","5473.336","-","0.000"
"USEP","08-Dec-2023","4","102.43","0.00","5414.134","-","0.000"
"USEP","08-Dec-2023","5","99.94","0.00","5367.510","-","0.000"
"USEP","08-Dec-2023","6","99.52","0.00","5329.057","-","0.000"
"USEP","08-Dec-2023","7","97.55","0.00","5303.626","-","0.000"
"USEP","08-Dec-2023","8","97.54","0.00","5298.079","-","0.000"
"USEP","08-Dec-2023","9","97.54","0.00","5306.677","-","0.000"
"USEP","08-Dec-2023","10","99.52","0.00","5341.199","-","0.000"
"USEP","08-Dec-2023","11","108.92","0.00","5410.436","-","0.000"
"USEP","08-Dec-2023","12","111.94","0.00","5545.501","-","0.000"
"USEP","08-Dec-2023","13","115.14","0.00","5726.369","-","0.000"
"USEP","08-Dec-2023","14","130.75","0.00","5917.147","-","0.000"
"USEP","08-Dec-2023","15","137.10","0.00","6094.099","-","0.000"
"USEP","08-Dec-2023","16","141.93","0.00","6276.190","-","0.000"
"USEP","08-Dec-2023","17","137.23","0.00","6438.774","-","0.000"
"USEP","08-Dec-2023","18","137.12","0.00","6500.864","-","0.000"
"USEP","08-Dec-2023","19","136.71","0.00","6499.875","-","0.000"
"USEP","08-Dec-2023","20","130.76","0.00","6494.463","-","0.000"
"USEP","08-Dec-2023","21","130.76","0.00","6535.187","-","0.000"
"USEP","08-Dec-2023","22","136.89","0.00","6578.411","-","0.000"
"USEP","08-Dec-2023","23","136.89","0.00","6591.333","-","0.000"
"USEP","08-Dec-2023","24","133.67","0.00","6534.859","-","0.000"
"USEP","08-Dec-2023","25","128.45","0.00","6489.075","-","0.000"
"USEP","08-Dec-2023","26","130.78","0.00","6518.676","-","0.000"
"USEP","08-Dec-2023","27","136.93","0.00","6597.724","-","0.000"
"USEP","08-Dec-2023","28","137.23","0.00","6683.735","-","0.000"
"USEP","08-Dec-2023","29","136.94","0.00","6654.323","-","0.000"
"USEP","08-Dec-2023","30","136.88","0.00","6610.298","-","0.000"
"USEP","08-Dec-2023","31","137.04","0.00","6687.184","-","0.000"
"USEP","08-Dec-2023","32","137.23","0.00","6807.210","-","0.000"
"USEP","08-Dec-2023","33","339.42","0.00","6911.967","-","0.000"
"USEP","08-Dec-2023","34","345.31","0.00","6924.512","-","0.000"
"USEP","08-Dec-2023","35","305.11","0.00","6940.416","-","0.000"
"USEP","08-Dec-2023","36","233.39","0.00","6921.614","-","0.000"
"USEP","08-Dec-2023","37","233.49","0.00","6886.347","-","0.000"
"USEP","08-Dec-2023","38","202.45","0.00","6869.633","-","0.000"
"USEP","08-Dec-2023","39","204.91","0.00","6840.847","-","0.000"
"USEP","08-Dec-2023","40","173.73","0.00","6786.381","-","0.000"
"USEP","08-Dec-2023","41","204.76","0.00","6732.262","-","0.000"
"USEP","08-Dec-2023","42","173.67","0.00","6688.213","-","0.000"
"USEP","08-Dec-2023","43","151.94","0.00","6604.603","-","0.000"
"USEP","08-Dec-2023","44","173.64","0.00","6463.609","-","0.000"
"USEP","08-Dec-2023","45","173.35","0.00","6300.603","-","0.000"
"USEP","08-Dec-2023","46","136.92","0.00","6170.101","-","0.000"
"USEP","08-Dec-2023","47","136.91","0.00","6048.713","-","0.000"
"USEP","08-Dec-2023","48","137.12","0.00","5984.441","-","0.000"
